1.8849556,0.000#0.210#0.250#0.260#0.270#0.220#0.280#0.160#0.170#0.200#0.230#0.240#0.290#0.300#0.320#0.180#0.310#0.330#0.640#0.590#0.600#0.650#0.190#0.340#0.910#0.380#0.560#0.570#0.580#0.620#0.630#0.670#0.920#0.930#0.940#0.090#0.100#0.350#0.360#0.370#0.390#0.490#0.500#0.550#0.610#0.660#0.840#0.070#0.110#0.400#0.410#0.420#0.480#0.510#0.530#0.540#0.680#0.710#0.880#0.890#0.050#0.080#0.120#0.470#0.520#0.690#0.720#0.730#0.970#0.020#0.030#0.060#0.430#0.440#0.760#0.770#0.830#0.900#0.960#0.010#0.040#0.130#0.450#0.460#0.700,6.667e-02,-00000009,000000012,0,000000001,000000315,000000000,000000000
-106,1,-2,1,-2,1,-3,2,2,-1,2,4,2,5,1,3,1,2,2,3,4,5,3,1,4,1,4,4,5,4,7,5,1,4,2,-1,4,5,5,5,3,3,1,2,3,3,3,3,4,2,1,3,2,2,1,2,-1,1,1,1,1,2,1,-2,1,1,-1,1,-7,1,-129
-109,1,-2,1,-2,1,-3,1,3,-1,2,4,2,5,1,3,1,2,2,3,3,5,4,1,2,3,2,5,5,5,6,5,2,4,2,-1,3,5,6,5,3,3,1,2,3,2,4,2,4,3,1,3,2,2,1,2,-2,2,1,1,1,2,-2,1,1,-2,1,-6,1,-126
-110,1,-2,1,-1,1,-4,3,1,1,2,4,3,3,2,2,1,4,-1,3,5,5,2,1,5,-1,4,5,6,3,7,4,1,4,2,1,4,5,8,4,-1,3,2,2,2,3,3,3,5,2,1,2,3,1,1,2,-1,1,1,2,1,1,1,-2,1,1,-1,1,-7,1,-125
-110,1,-2,1,-2,1,-3,2,2,-1,2,5,1,5,1,3,1,2,2,3,4,5,3,1,5,-1,4,4,6,4,6,5,1,4,2,1,3,5,7,5,1,3,1,2,3,3,3,3,5,2,-1,3,2,2,1,2,-1,1,1,2,-1,2,1,-2,1,1,-1,1,-7,1,-125
-110,1,-2,1,-2,1,-3,2,2,-1,2,4,2,5,1,3,1,2,2,3,3,6,3,1,4,1,4,4,5,4,7,5,1,4,2,-1,4,5,5,5,3,3,1,2,3,2,4,3,4,2,1,3,2,2,1,2,-1,1,1,1,1,2,1,-2,1,1,-2,1,-6,1,-125
-109,1,-2,1,-2,1,-3,1,3,-1,1,3,4,3,3,3,1,2,2,3,1,6,3,3,-1,5,2,5,4,4,7,5,3,4,1,1,3,4,5,7,3,1,3,2,3,2,3,3,2,4,2,2,3,2,-1,3,-2,2,1,1,1,2,-2,1,1,-2,1,-7,1,-125
-110,1,-2,1,-2,1,-3,1,3,-1,2,4,2,4,2,3,1,2,2,3,2,6,3,2,2,3,2,5,4,6,5,6,2,4,2,-1,3,5,5,6,3,3,1,2,3,2,4,2,4,2,2,2,3,2,-1,3,-2,2,1,1,1,2,-2,1,1,-2,1,-6,1,-125
-108,1,-2,1,-2,1,-3,1,2,1,1,3,4,3,2,3,2,2,2,3,1,6,3,3,-1,5,2,5,4,4,6,6,3,3,2,1,3,4,4,8,3,1,2,3,2,3,3,2,3,4,2,2,2,3,-1,3,-2,1,1,2,1,2,-2,1,1,-2,1,-7,1,-126
-109,1,-1,1,-2,1,-3,1,2,1,1,2,5,3,2,3,2,2,2,1,3,5,4,3,-1,5,2,4,4,5,4,7,3,3,2,2,3,4,4,7,4,-1,3,2,3,3,1,3,4,4,2,2,2,3,-1,2,1,-1,1,1,2,1,2,-2,1,-1,1,-1,1,-7,1,-126
-109,1,-2,1,-2,1,-3,2,2,-1,2,4,2,5,1,3,1,2,2,3,4,5,3,1,4,1,4,4,5,4,7,5,1,4,2,-1,4,5,5,5,3,3,1,2,3,3,3,3,4,2,1,3,2,2,1,2,-1,1,1,1,1,2,1,-2,1,1,-1,1,-7,1,-126
-109,1,-2,1,-2,1,-3,1,2,1,1,3,4,3,2,3,2,2,2,2,2,5,4,3,-1,5,2,5,4,4,5,7,2,4,2,1,3,4,4,8,3,-1,3,2,3,3,3,1,4,4,2,2,2,3,-1,3,-2,1,1,2,1,2,-2,1,1,-2,1,-7,1,-125
