0.0000000,0.000#0.450,1.000e+01,-00001615,000001665,1,000000010,000000328,000000000,000000000
-66,1,2,-3,1,-3,1,-3,1,1,-1,2,1,1,2,1,1,1,-1,1,1,2,2,2,2,5,1,3,1,3,6,5,1,3,5,3,6,7,4,5,7,10,6,8,14,10,7,7,10,8,10,10,8,16,13,17,9,22,9,11,18,13,24,16,19,24,13,16,22,23,20,24,20,16,27,26,23,29,24,25,24,26,19,27,32,19,29,33,25,28,27,32,21,22,27,33,23,27,29,22,23,24,26,29,22,17,22,22,22,23,24,16,20,25,23,11,20,18,12,17,17,14,12,9,12,10,18,12,13,9,8,10,9,8,3,8,8,7,8,5,5,6,10,6,8,7,7,-1,4,3,3,4,5,7,6,3,2,1,3,1,2,1,3,2,1,2,1,1,1,1,-2,1,2,-1,2,-2,1,-1,1,-12,1,-2,1,-1,1,-2,1,-55
-66,2,1,-3,1,-2,1,-4,1,1,-1,2,1,2,1,1,1,-1,1,1,-1,3,2,-1,4,3,3,2,2,6,3,3,3,3,5,5,4,4,6,3,10,10,6,12,10,11,6,8,9,9,6,11,10,13,16,11,15,15,14,17,14,13,24,16,18,21,17,21,17,15,27,19,25,24,19,30,20,26,27,22,26,17,28,25,33,26,24,21,37,30,25,30,21,23,28,25,30,21,34,16,31,19,31,31,20,22,17,22,22,22,23,22,16,24,24,11,20,14,16,20,13,18,8,5,16,17,12,8,16,9,9,8,11,7,4,10,6,7,8,7,3,9,6,6,8,7,7,1,4,2,4,5,4,5,8,2,3,1,3,1,2,-1,4,2,1,1,2,-1,2,-1,1,1,-2,2,-1,2,-2,2,-14,1,1,-2,1,-3,1,-54
