0.0000000,0.000#0.470,3.333e-01,-00000066,000000060,0,000000001,000000378,000000000,000000000
-71,1,-15,1,-1,1,-5,1,-4,1,-2,1,-1,1,1,-3,1,3,1,1,2,-1,2,2,-1,1,2,1,3,2,-1,4,2,2,3,2,4,1,4,4,1,6,3,2,6,3,5,9,6,2,11,10,8,6,13,9,9,6,6,11,15,6,13,6,14,11,8,8,18,11,20,15,15,20,22,15,17,21,11,20,15,15,18,18,18,23,22,16,24,15,22,21,24,27,19,25,22,28,27,23,23,17,24,24,26,18,26,21,30,26,28,22,18,25,15,27,14,19,17,26,17,14,20,18,16,20,14,23,15,14,14,22,21,20,17,22,17,9,11,15,10,16,12,12,11,9,12,9,10,8,8,10,5,11,6,9,7,9,5,1,7,9,6,7,4,3,6,-1,3,2,4,3,2,3,3,2,2,2,-1,1,-1,1,2,4,4,3,-3,1,-1,2,-1,1,-5,2,1,-1,2,1,-3,2,-76
-73,1,-14,1,-1,1,-5,1,-4,1,-2,1,-2,1,1,-3,2,3,-1,3,-2,3,1,-1,2,2,3,1,1,1,3,3,2,4,3,2,4,2,2,7,2,3,4,3,6,5,10,3,5,11,10,6,7,14,11,6,6,10,12,9,9,11,8,15,4,11,14,14,18,19,14,19,25,11,14,24,10,19,18,14,18,16,22,21,18,20,23,16,17,24,24,22,26,22,21,29,24,23,24,20,24,26,21,23,20,24,26,29,24,30,17,21,19,23,21,19,15,18,27,12,17,17,16,25,12,22,19,16,12,22,15,23,17,24,18,10,9,17,9,13,17,9,13,10,10,11,9,5,11,12,6,7,7,12,4,8,8,3,2,8,10,5,6,2,6,3,2,1,5,3,3,3,-1,5,1,2,1,-1,1,1,2,4,4,2,1,-3,1,2,-1,1,-5,2,1,-1,1,2,-3,1,1,-74
