0.8796459,0.000#0.190,3.333e-02,-00000005,000000005,0,000000001,000000300,000000000,000000000
-89,1,-5,1,1,1,2,2,1,3,2,3,2,7,8,6,6,13,18,18,25,40,39,54,56,66,66,105,108,120,182,187,208,259,290,283,333,390,466,542,556,627,650,769,797,878,995,1116,1204,1265,1298,1437,1491,1637,1755,1819,1771,1909,1974,2028,2182,2116,2176,2168,2347,2320,2268,2304,2183,2226,2241,2224,2065,2102,1986,2029,1841,1851,1703,1562,1601,1396,1321,1221,1168,1038,1046,902,889,788,712,620,550,522,395,362,318,328,240,214,193,203,149,154,117,91,88,67,62,43,56,31,17,23,23,9,15,10,7,6,6,5,3,5,1,5,-1,2,-2,1,-1,1,-75
-95,1,-4,1,-1,1,1,3,1,2,2,3,3,1,9,9,4,9,13,18,25,23,43,45,53,54,66,80,112,108,140,187,190,221,244,314,286,360,409,490,527,606,628,646,823,804,893,1044,1138,1236,1312,1298,1428,1579,1643,1751,1841,1825,1941,1960,2094,2163,2134,2151,2207,2361,2291,2322,2233,2204,2233,2217,2186,2060,2152,1939,1966,1841,1847,1663,1585,1491,1396,1295,1140,1196,1030,1007,889,851,780,684,596,531,512,365,337,329,312,220,207,193,184,160,148,100,91,86,65,49,50,46,33,16,28,16,11,11,11,6,5,6,6,2,4,4,2,1,1,-2,1,1,-70
