3.1415926,0.000#0.870,2.000e+00,-00000337,000000331,1,000000002,000000334,000000000,000000000
-76,1,-1,3,1,-1,1,1,3,1,-1,4,2,2,2,2,2,6,5,6,6,10,8,10,11,13,12,15,20,20,20,17,14,25,28,19,42,23,28,42,35,54,58,50,56,72,70,80,81,91,94,106,101,134,138,150,141,143,148,154,167,193,201,216,228,239,267,265,262,281,298,289,314,348,366,380,345,336,354,372,409,399,402,411,411,412,460,445,451,427,437,436,446,442,477,458,449,465,461,393,456,442,428,382,417,404,428,377,374,345,370,357,323,312,339,321,299,308,274,276,288,220,251,234,204,191,227,163,161,159,190,120,139,142,126,122,94,81,106,81,76,74,55,64,55,47,34,36,48,30,34,38,27,25,24,17,14,10,17,17,11,15,10,10,12,8,3,7,4,5,4,3,3,3,3,-1,3,-1,3,1,2,1,-4,1,-2,1,-5,1,-3,1,-5,2,-53
-77,1,-1,3,2,-1,1,2,1,1,1,4,2,1,3,2,3,7,3,8,10,9,6,12,9,16,14,14,22,22,17,19,17,25,30,21,34,26,36,41,46,53,61,48,61,82,72,79,76,98,105,107,107,145,136,158,133,146,154,152,199,193,208,217,240,237,270,262,283,284,323,284,336,350,356,383,331,343,384,373,422,402,394,405,463,415,446,439,426,429,446,449,466,444,469,457,449,449,445,407,415,453,422,396,438,392,410,375,370,345,351,361,352,293,302,315,292,312,272,274,274,218,227,226,214,188,214,154,181,163,147,125,146,139,94,117,105,91,78,83,61,79,67,61,39,43,36,34,46,29,35,39,19,26,15,20,16,10,15,16,8,15,17,8,6,9,2,7,5,5,4,2,2,3,4,-1,1,2,1,1,2,1,-3,1,-3,1,-5,1,-3,1,-4,1,1,-52
