3.1415926,0.000#0.580,2.000e+00,-00000362,000000318,1,000000002,000000340,000000000,000000000
-85,1,-3,1,-1,3,-1,1,1,1,1,1,2,2,1,3,2,-1,3,3,4,3,10,2,6,11,10,9,7,11,17,17,19,26,24,26,21,32,29,31,36,47,47,56,65,73,79,58,69,84,87,87,114,104,129,132,138,146,136,180,196,172,167,208,195,204,237,273,245,257,271,269,306,304,336,326,350,351,389,371,383,390,377,409,423,429,421,463,440,425,439,406,475,477,464,436,438,462,438,445,448,476,416,463,410,438,401,408,398,410,375,393,367,366,311,298,325,314,265,316,278,298,260,209,230,222,180,208,190,164,151,176,138,137,125,123,115,116,105,97,79,71,61,76,52,64,45,49,40,39,52,39,30,34,34,29,18,17,21,17,19,14,8,9,10,4,8,7,4,5,5,4,4,4,1,4,2,2,3,2,2,3,1,1,1,-69
-84,1,-3,1,-2,1,2,1,-1,2,-1,2,1,3,2,1,3,-1,2,4,-1,6,6,6,5,7,13,6,13,7,13,18,20,24,28,20,30,26,28,27,41,42,56,44,64,70,70,69,68,72,94,83,110,103,111,140,156,133,144,170,180,173,182,189,189,201,242,245,238,263,290,262,293,307,330,325,330,353,383,393,371,395,369,385,450,411,449,439,430,438,451,399,477,463,453,440,462,436,461,441,453,440,469,425,462,396,414,398,407,409,387,370,372,373,347,292,314,306,291,303,277,304,234,260,230,221,201,181,205,176,145,175,134,134,145,120,111,128,106,95,77,77,69,65,67,57,60,45,39,41,40,42,38,32,30,34,21,18,14,21,18,18,13,8,7,6,8,8,4,6,4,5,1,7,-1,4,3,2,1,3,3,3,-1,1,1,1,-68
