3.1415926,0.000#0.840,2.000e+00,-00000329,000000347,1,000000002,000000338,000000000,000000000
-65,1,-2,1,-7,1,1,-1,1,2,2,1,2,1,2,8,5,5,5,6,1,5,6,10,6,9,18,6,21,17,13,23,24,26,29,24,21,30,29,50,49,63,63,47,80,81,65,83,78,98,84,93,101,114,125,142,133,151,171,186,148,176,187,233,238,242,236,256,246,283,284,291,309,337,346,344,331,349,364,397,428,400,399,398,406,415,485,448,442,436,396,459,445,446,470,440,469,414,474,425,472,438,437,428,403,410,419,355,341,353,377,348,330,312,327,305,285,296,275,244,232,238,280,226,199,193,206,190,166,163,153,137,162,122,118,112,101,97,81,84,85,60,69,73,57,57,36,38,41,36,30,23,34,25,23,26,24,22,19,11,11,10,5,8,9,9,4,4,4,4,5,8,5,3,2,1,-2,2,2,1,2,-2,1,-82
-65,1,-3,1,-7,1,2,-1,2,1,3,1,1,1,3,9,4,6,2,6,5,5,7,8,14,11,12,10,20,15,19,24,30,25,20,23,23,31,34,59,62,61,67,48,81,76,74,82,78,93,92,91,121,121,129,130,161,156,153,187,181,182,212,231,225,242,247,268,247,273,304,308,341,324,348,330,328,363,395,392,434,382,418,400,432,432,464,449,429,425,422,455,441,462,449,460,457,424,472,424,465,431,436,422,393,406,392,345,374,349,338,352,340,313,301,301,287,298,242,244,253,246,242,223,199,195,179,182,176,158,135,147,149,119,114,106,85,96,94,71,76,63,76,64,46,51,36,37,39,33,25,29,31,25,25,23,26,20,18,7,6,9,11,8,5,8,5,4,4,2,8,7,4,2,1,1,1,-1,3,1,1,1,1,-83
