3.1415926,0.000#0.170,4.300e+01,-00006202,000007042,1,000000043,000000308,000000000,000000000
-35,1,-12,1,-5,1,-2,1,-2,1,-3,1,-2,1,1,1,2,2,1,2,1,3,5,3,1,-1,2,-1,6,2,8,5,5,2,5,2,7,-1,4,5,10,3,5,9,4,6,4,3,10,11,9,6,6,6,15,10,8,17,21,7,12,10,15,17,17,17,18,18,10,15,15,20,22,28,16,19,21,25,36,14,21,34,24,29,21,23,31,24,24,26,23,21,18,30,21,22,26,22,20,22,24,17,16,17,20,22,6,22,16,21,19,19,13,13,24,10,7,12,20,18,14,13,12,19,12,14,8,11,13,11,8,12,10,8,8,9,8,4,3,5,2,4,5,5,8,5,6,7,2,2,2,2,1,1,4,1,3,4,1,-1,2,1,2,1,1,-11,1,-4,1,-8,1,-63
-34,1,-13,1,-5,1,-2,1,-2,1,-4,1,-1,1,1,1,1,3,1,2,-1,4,4,4,1,-1,2,-1,6,2,8,5,5,2,1,6,6,1,5,4,7,6,6,8,4,6,4,3,7,14,7,8,6,6,12,13,7,18,19,9,11,10,16,17,15,19,22,14,10,15,19,16,24,25,15,21,18,28,34,16,28,27,23,30,17,27,30,25,24,26,27,17,18,30,17,26,22,26,16,26,27,14,13,20,21,20,7,22,17,20,18,20,12,14,18,16,11,8,20,18,12,15,12,18,14,13,7,12,13,11,6,14,8,10,8,9,7,5,2,6,2,4,5,5,8,5,8,5,1,3,1,3,1,1,2,3,4,3,1,-1,2,1,3,-2,1,-10,1,-4,1,-8,1,-63
