3.1415926,0.000#0.700,1.000e+00,-00000279,000000285,0,000000001,000000564,000000000,000000000
-130,1,-4,1,-4,1,1,1,-2,1,-1,1,-4,1,1,2,-1,3,-3,1,-1,3,1,1,-3,4,2,2,-2,4,1,1,2,5,2,3,3,5,1,1,1,3,2,3,3,1,2,2,6,3,4,5,2,4,2,1,6,5,3,5,2,3,4,5,2,1,6,4,10,5,5,2,4,8,6,6,10,10,10,8,10,8,4,7,7,7,9,5,14,4,10,8,9,6,9,7,6,12,19,9,10,13,15,6,7,15,12,7,5,15,8,15,24,19,17,20,10,12,18,16,17,19,9,19,17,17,19,10,15,23,19,11,16,16,14,17,8,15,15,6,14,17,9,11,15,15,13,20,12,16,11,13,16,11,16,14,10,13,13,16,16,11,11,12,6,16,8,9,10,11,12,13,13,10,13,11,16,10,11,13,8,6,11,9,16,4,8,6,6,8,5,7,8,5,4,7,12,8,9,7,5,7,3,9,2,5,4,5,4,2,8,3,8,6,7,-1,2,4,3,1,3,6,6,2,2,1,1,3,2,1,2,4,1,2,3,5,3,-1,4,1,3,2,3,1,-2,1,1,2,-1,1,1,3,-1,1,2,-2,1,1,-2,2,-2,2,-3,1,1,1,1,-1,1,-3,2,-3,1,-7,1,-129
-131,1,-3,1,-5,2,-1,1,-2,1,-1,1,-4,1,1,2,2,1,-3,1,1,2,1,1,-2,1,4,2,1,-1,1,3,2,1,3,3,2,4,2,5,1,1,2,3,2,4,1,1,3,5,2,5,5,2,3,3,3,2,4,5,5,3,4,2,4,5,2,2,7,7,5,4,5,5,6,4,8,7,10,9,7,11,9,6,6,6,8,7,9,4,14,5,11,7,10,6,9,6,9,13,17,10,11,13,11,7,9,12,12,6,13,10,11,14,24,16,22,13,13,11,18,18,19,14,9,18,20,17,16,12,18,25,17,10,18,10,15,17,9,21,9,6,16,15,10,14,16,10,18,16,16,11,11,13,15,14,15,11,12,12,17,14,15,12,10,10,12,12,9,6,13,11,15,8,12,13,13,13,12,15,6,13,6,8,13,9,13,6,6,6,10,3,8,5,8,7,3,8,13,7,6,9,5,8,4,6,4,2,7,2,5,2,8,3,8,5,7,1,2,4,3,2,2,6,6,1,2,2,1,2,2,3,1,3,1,4,1,7,1,2,3,1,2,3,3,-3,1,1,2,-1,1,3,1,-1,2,1,-1,1,-1,1,-1,2,-3,2,-3,1,1,1,1,-1,1,-3,2,-2,1,-8,1,-128
