3.1415926,0.000#0.680,2.000e+00,-00000326,000000282,1,000000002,000000304,000000000,000000000
-76,1,-2,1,-13,2,-3,4,-3,1,1,1,1,2,3,1,2,2,2,10,2,2,5,5,5,4,5,7,6,7,11,2,11,5,6,4,7,13,14,14,14,16,11,16,16,19,16,18,18,16,25,16,20,20,24,27,28,17,19,17,30,26,34,22,29,26,34,24,26,18,26,44,38,36,29,32,33,23,18,25,27,35,28,26,24,21,19,29,27,17,13,10,15,25,19,19,14,18,14,20,9,13,11,8,16,11,10,10,3,14,7,8,8,6,6,5,8,7,2,1,2,7,3,4,5,4,-2,1,2,4,1,1,3,-1,3,1,-1,1,1,-1,1,-5,1,-64
-77,1,-1,1,-12,2,-3,1,1,2,-1,1,-1,1,-1,1,1,3,3,-1,3,5,1,10,1,1,7,4,7,5,5,5,7,7,8,4,10,5,7,8,9,12,13,17,13,16,9,24,14,18,19,17,14,19,23,22,15,21,32,19,26,15,21,23,30,21,30,32,31,23,32,24,24,29,31,37,40,31,34,22,30,22,26,28,34,27,26,26,19,26,17,28,22,13,13,16,19,19,19,20,14,18,15,15,10,13,9,10,13,9,10,12,8,8,9,7,7,4,7,8,9,-1,3,2,4,5,3,4,7,-3,3,-1,4,1,4,-1,2,1,1,1,1,-1,1,-6,1,-63
