3.1415926,0.000#0.320,4.100e+01,-00006221,000006161,1,000000041,000000302,000000000,000000000
-43,1,-4,1,-4,1,-3,1,-8,1,3,1,2,-2,1,-1,1,2,2,1,-1,1,1,1,1,1,1,-1,3,2,2,4,2,7,3,2,-1,9,3,7,4,4,4,11,6,2,7,10,13,7,9,8,8,6,9,14,8,10,9,11,14,13,19,12,17,16,14,17,19,13,13,22,17,12,20,23,16,18,27,20,23,19,30,19,19,20,19,21,24,29,19,22,24,13,17,23,21,22,21,16,24,13,21,26,26,22,22,24,9,29,23,31,16,21,29,9,23,17,12,20,13,15,15,17,9,11,5,17,11,12,15,8,15,13,11,7,5,11,2,5,7,4,7,4,5,10,4,3,7,2,2,4,4,4,4,1,3,5,1,4,1,2,2,1,-1,2,-1,1,-1,3,-1,1,-1,2,-1,1,1,-2,1,-1,1,-3,1,-3,1,1,-2,1,-50
-43,1,-4,1,-4,1,-3,1,-8,1,3,2,1,-2,1,-1,2,1,3,-2,1,-1,2,2,-2,1,3,2,3,3,1,8,2,3,2,7,7,3,3,5,5,10,5,3,5,12,15,5,7,10,7,7,10,13,11,7,9,11,12,15,18,13,16,16,15,17,18,14,17,18,12,17,21,21,22,13,25,22,20,22,21,28,18,20,20,20,31,23,23,18,15,22,21,19,17,26,24,13,23,14,25,22,27,21,22,24,17,21,26,28,19,17,23,16,24,16,19,11,15,15,13,19,10,10,10,12,11,12,14,9,16,12,11,7,4,12,2,5,6,5,5,6,4,11,3,4,4,5,3,3,3,5,2,3,3,5,1,4,2,1,1,2,1,1,-1,1,1,2,1,-2,2,1,-1,1,-1,1,-2,1,-2,1,-4,1,-1,1,-1,1,-50
