0.0000000,0.000#0.700,5.000e+00,-00000781,000000739,1,000000005,000000304,000000000,000000000
-76,1,-2,3,2,1,3,2,3,3,-1,3,4,8,8,3,19,16,21,33,20,21,42,53,60,63,80,89,100,96,141,133,198,195,261,259,339,329,396,421,527,557,697,681,851,875,1069,1115,1237,1257,1427,1423,1787,1807,2068,2091,2358,2375,2688,2707,2998,3065,3355,3388,3732,3771,4022,4064,4355,4407,4689,4437,4856,4865,5038,5022,5104,5091,5241,5149,5258,5224,5157,5218,5138,5076,4906,4921,4501,4621,4398,4417,4133,4116,3797,3669,3530,3456,3116,3018,2779,2837,2443,2532,2004,2152,1806,1784,1580,1537,1389,1260,1135,1088,854,909,747,679,568,529,480,417,338,321,258,273,199,172,127,165,112,109,85,76,70,53,53,39,34,21,18,22,23,15,7,11,8,6,7,4,2,4,3,-2,1,1,1,-5,1,-64
-76,1,-1,1,2,1,1,3,3,1,5,2,-1,4,7,6,6,13,20,31,24,21,17,38,55,62,57,77,89,92,105,128,140,182,195,254,250,314,353,401,403,515,552,666,693,853,844,1055,1098,1195,1266,1367,1464,1733,1797,2049,2068,2274,2437,2672,2641,2988,3042,3368,3338,3638,3780,4090,4000,4328,4381,4505,4594,4866,4834,5002,5068,5094,5033,5172,5248,5241,5244,5208,5186,5113,5069,4963,4911,4637,4546,4455,4376,4122,4147,3725,3832,3480,3515,3090,3119,2784,2820,2545,2524,2143,2031,1814,1820,1553,1611,1337,1345,1128,1131,915,872,709,736,574,543,476,442,337,332,273,259,199,199,153,140,110,108,84,81,53,72,51,47,20,35,16,20,24,20,13,4,7,7,7,5,2,2,2,3,1,-2,2,-4,1,-65
