3.1415926,0.000#0.920#0.910#0.940#0.930#0.840#0.850#0.950#0.810#0.980#0.800#0.860#0.900#0.870,4.300e+01,-00006526,000006460,1,000000043,000000302,000000000,000000000
-38,1,-22,1,-6,1,1,1,-2,1,2,1,-1,1,2,-3,1,-1,1,-1,1,1,-1,2,1,1,1,2,1,1,1,1,3,2,2,7,3,2,7,3,6,5,4,3,7,1,6,6,9,3,7,6,7,10,5,7,10,9,9,8,10,8,11,6,8,7,12,9,12,8,9,12,8,8,3,13,10,6,14,7,17,8,10,13,18,11,7,11,16,21,11,11,14,5,6,12,17,6,16,11,12,15,3,6,16,9,8,7,5,12,8,5,7,5,8,6,8,7,5,3,5,3,8,3,8,5,6,7,6,5,3,4,3,4,3,2,2,-1,2,4,2,3,-1,2,-2,4,3,1,-3,1,-3,1,1,1,-2,2,-3,1,-9,1,-3,1,-56
-39,1,-21,1,-6,1,1,-1,1,1,-1,1,2,1,-2,2,-3,1,-1,1,2,-1,2,-2,2,1,2,1,1,1,1,3,2,7,2,1,4,3,6,5,7,3,4,1,7,5,7,4,8,7,6,8,9,8,4,11,8,8,9,9,9,6,11,6,9,7,14,7,13,10,11,6,10,14,2,6,10,7,14,10,15,12,11,9,20,10,8,21,16,13,9,6,13,11,7,6,17,12,15,12,14,8,2,11,13,8,8,9,8,6,7,5,7,4,10,7,8,2,6,3,5,2,9,6,7,5,7,5,6,5,3,5,2,2,3,1,1,4,2,3,2,1,1,-2,3,4,-1,1,-3,1,-2,1,1,1,-2,2,-2,1,-9,1,-3,1,-57
-39,1,-21,1,-6,1,1,-1,1,1,-1,1,2,1,-2,2,-3,1,-1,1,2,-1,2,-2,2,1,2,1,1,1,1,3,2,7,2,1,4,3,6,5,7,3,4,1,7,5,7,4,8,7,6,8,9,8,4,11,8,8,9,9,9,6,11,6,9,7,14,7,13,11,10,6,10,14,2,6,10,7,14,10,15,12,11,9,20,10,8,21,16,13,9,6,13,11,7,6,17,12,15,12,14,9,1,11,13,8,8,9,8,5,8,5,7,3,11,7,8,2,6,3,5,2,9,6,7,5,7,6,5,5,3,5,2,2,3,1,1,4,2,3,2,1,1,-2,3,4,-1,1,-3,1,-2,1,1,1,-2,2,-2,1,-9,1,-3,1,-57
-39,1,-21,1,-6,1,1,-1,1,1,-1,1,2,1,-2,2,-3,1,-1,1,1,1,2,-2,2,1,2,1,1,1,1,3,2,7,2,2,3,3,6,5,7,3,4,1,7,6,6,4,8,7,6,8,9,8,4,9,10,8,9,8,10,6,11,6,9,9,12,7,13,10,11,6,10,14,2,7,9,7,14,10,15,13,10,10,19,10,8,21,16,13,9,6,13,12,6,6,17,11,16,12,14,7,3,11,13,8,8,9,8,6,7,5,7,5,9,7,8,2,6,3,5,2,9,6,7,5,7,5,6,5,3,4,3,2,3,1,1,4,2,3,2,1,1,-2,3,4,-1,1,-3,1,-2,1,1,1,-2,2,-2,1,-9,1,-3,1,-57
-39,1,-21,1,-6,1,1,-1,1,1,-1,1,2,1,-2,2,-3,1,-1,1,2,-1,2,-2,2,1,2,1,1,1,1,3,2,7,2,1,4,3,6,5,7,3,4,1,7,6,6,4,8,7,6,8,9,8,4,11,8,8,9,9,9,6,11,6,9,7,14,7,13,10,11,6,10,14,2,6,10,7,14,10,15,13,10,10,19,10,8,21,16,13,9,6,13,12,6,6,17,12,15,12,14,7,3,11,13,8,8,9,8,6,7,5,7,5,9,7,8,2,6,3,5,2,9,6,7,5,7,5,6,5,3,4,3,2,3,1,1,4,2,3,2,1,1,-2,3,4,-1,1,-3,1,-2,1,1,1,-2,2,-2,1,-9,1,-3,1,-57
-39,1,-21,1,-6,1,1,-1,1,1,-1,2,1,1,-2,2,-3,1,-1,1,2,-1,2,-2,2,1,2,1,1,2,-1,2,3,6,3,1,4,3,6,4,8,3,4,2,6,5,7,4,8,8,5,9,8,8,4,9,10,8,9,10,8,6,11,7,8,7,14,6,14,12,9,8,8,13,3,5,11,8,13,10,15,12,11,9,20,10,8,18,19,15,7,8,11,11,7,5,18,11,16,11,15,9,1,10,14,9,7,10,7,6,7,4,8,3,11,7,8,2,6,4,4,1,10,8,5,6,6,5,6,5,3,4,3,2,3,1,1,3,3,3,2,1,1,-2,4,3,1,-4,1,-2,1,1,1,-2,2,-3,1,-8,1,-3,1,-57
-39,1,-21,1,-6,1,1,-1,1,1,-1,2,1,1,-2,2,-3,1,-1,1,2,-1,2,-2,2,1,2,1,1,2,-1,2,3,6,3,1,4,3,6,5,7,3,4,2,6,5,7,4,8,8,5,9,8,8,4,9,10,8,9,10,8,6,11,7,8,7,14,6,14,12,9,8,8,14,2,5,11,8,13,10,15,12,11,9,20,10,8,18,19,15,7,8,11,11,7,5,18,11,16,11,15,9,1,11,13,9,7,10,7,6,7,4,8,2,12,7,8,2,6,4,4,2,9,7,6,6,6,5,6,5,3,4,3,2,3,1,1,3,3,3,2,1,1,-2,3,4,1,-4,1,-2,1,1,1,-2,2,-3,1,-8,1,-3,1,-57
-39,1,-21,1,-6,1,1,-1,1,1,-1,1,2,1,-2,2,-3,1,-1,1,1,1,2,-2,2,1,2,1,1,1,1,3,2,7,2,2,3,3,6,6,6,3,4,1,7,6,6,4,8,7,6,8,9,8,4,9,10,8,9,8,10,6,11,6,9,9,12,7,13,10,11,6,10,14,2,6,10,7,14,9,16,13,10,11,18,11,7,21,16,12,10,6,13,12,6,7,16,11,16,13,13,7,3,11,13,8,8,10,7,6,7,5,7,5,9,7,8,2,6,3,5,3,8,6,7,5,7,5,6,5,3,4,3,2,3,1,1,4,2,3,2,1,1,-2,3,4,-1,1,-3,1,-2,1,1,1,-2,2,-2,1,-9,1,-3,1,-57
-39,1,-21,1,-6,2,-2,1,1,-1,2,1,1,-2,2,-3,1,-1,1,2,-1,2,-2,2,1,2,1,1,2,-1,3,2,5,4,1,4,3,6,4,8,3,4,2,6,5,7,4,8,8,5,9,8,8,4,9,10,6,11,10,8,6,11,7,8,8,13,6,14,12,9,8,8,13,3,5,11,7,14,11,14,12,11,10,19,10,8,19,18,15,7,9,10,11,7,6,17,12,15,11,15,10,-1,11,13,10,6,9,8,6,7,4,8,3,11,7,8,2,6,5,3,1,10,8,5,5,8,4,6,5,3,4,3,2,3,1,1,2,4,1,4,1,1,-2,4,3,1,-4,1,-2,1,1,1,-2,2,-3,1,-8,1,-3,1,-57
-39,1,-20,1,-7,1,1,-1,1,1,-1,1,2,1,-2,2,-3,1,-1,1,1,1,2,-2,2,2,1,1,1,1,1,2,3,7,2,2,3,3,6,6,6,2,5,1,7,6,6,3,9,5,8,9,8,8,4,9,10,8,9,8,10,6,11,7,8,9,12,8,12,11,10,7,9,13,3,6,10,7,14,9,16,12,11,11,18,11,7,21,16,12,10,5,14,12,6,6,17,11,16,14,12,7,3,9,15,8,8,11,6,5,8,6,6,6,8,7,8,2,6,3,5,3,8,5,8,6,6,5,6,5,3,4,3,2,3,1,1,4,2,3,2,1,1,-2,3,4,-1,1,-3,1,-2,1,1,1,-1,2,-3,1,-9,1,-3,1,-57
