3.1415926,0.000#0.430#0.440#0.390#0.420#0.450#0.200#0.350#0.380#0.410#0.370#0.460#0.730,4.000e+01,-00005875,000006285,1,000000040,000000304,000000000,000000000
-45,1,-3,1,-1,1,-5,1,-3,1,-2,1,-2,1,1,-2,2,-5,3,2,1,2,2,1,1,1,2,1,2,1,-1,3,4,1,-1,3,1,2,2,7,7,1,4,4,5,3,5,4,4,4,5,8,4,5,6,11,5,9,6,11,10,4,5,12,6,11,10,5,8,11,11,12,11,5,14,9,9,12,9,8,3,8,4,7,11,20,11,19,10,9,11,11,8,11,12,13,10,11,11,15,17,12,9,9,10,10,9,7,13,8,5,7,7,8,12,10,7,11,7,7,5,5,6,8,3,6,6,7,3,1,7,2,9,2,4,5,2,2,4,2,4,4,2,5,2,-1,1,2,2,2,2,2,-1,1,3,-5,2,1,1,1,-1,2,-2,3,-3,1,-1,1,1,-22,1,-46
-44,1,-3,1,-1,1,-6,1,-2,1,-3,1,-1,1,-1,1,-2,2,-5,3,2,1,2,2,1,1,1,2,3,-2,1,3,4,-1,1,4,-1,2,2,8,6,4,1,6,3,6,2,2,6,2,7,5,7,6,5,8,8,8,7,8,13,5,4,9,9,13,8,5,8,12,10,10,13,10,9,11,7,9,12,4,7,8,4,11,6,21,11,17,12,8,12,6,13,13,10,14,9,11,10,25,8,7,14,7,12,9,9,13,8,7,6,9,4,9,12,12,5,10,8,7,5,3,8,6,5,5,7,5,5,5,3,1,10,4,2,4,3,2,4,1,5,3,3,6,1,-1,1,3,1,3,1,1,1,3,1,-4,1,1,1,1,-1,1,1,1,-1,3,-2,1,-2,1,-1,1,-20,1,-47
-44,1,-3,1,-1,1,-6,1,-2,1,-3,1,-1,1,-1,1,-2,2,-5,3,1,2,2,2,1,1,1,2,3,-2,1,3,4,-1,1,4,-1,2,2,8,6,4,1,6,3,6,2,2,6,2,7,5,7,6,5,8,8,8,7,8,13,5,4,10,8,13,8,5,8,12,10,11,12,10,9,11,7,9,12,4,7,8,4,11,6,21,11,17,12,8,12,6,13,12,11,15,8,11,10,24,9,7,14,7,12,9,9,14,7,7,6,9,4,9,12,12,5,10,8,7,5,3,8,6,5,5,7,5,5,5,3,1,10,4,2,4,3,2,4,1,5,3,3,6,1,-1,1,3,1,3,1,1,1,3,1,-4,1,1,1,1,-1,1,-1,2,-1,3,-2,1,-2,1,-1,1,-20,1,-47
-44,1,-3,1,-1,1,-6,1,-2,1,-3,1,-1,1,-1,1,-2,2,-5,3,2,1,2,2,1,1,1,2,3,-2,1,3,4,-1,1,4,-1,2,2,8,6,4,1,6,3,5,3,2,6,2,7,6,6,6,5,8,8,9,6,8,13,4,5,9,9,13,8,5,8,11,11,10,13,9,10,11,7,9,12,4,7,8,4,11,6,22,10,16,13,6,14,5,14,12,11,14,9,11,10,24,9,7,14,8,11,10,8,12,9,7,6,9,4,9,12,12,5,11,7,7,5,4,7,6,5,6,6,5,5,5,3,1,10,3,3,4,3,3,3,1,5,3,3,6,1,-1,1,3,1,3,1,1,1,3,1,-4,1,1,1,1,-1,1,1,1,-1,3,-2,1,-2,1,-1,1,-20,1,-47
-44,1,-3,1,-1,1,-6,1,-2,1,-3,1,-1,1,-1,1,-2,2,-5,3,2,1,2,2,1,1,1,2,3,-2,1,3,4,-1,1,4,-1,2,2,8,6,4,1,6,3,5,3,2,6,2,7,5,7,6,5,8,8,8,7,7,14,5,4,9,9,13,8,5,8,12,10,10,13,10,9,11,7,9,12,4,7,8,4,11,6,21,11,16,13,8,12,6,13,12,11,14,9,11,10,25,8,7,14,7,12,9,9,13,8,7,6,9,4,9,12,12,5,11,7,7,5,3,8,6,5,5,7,5,5,5,3,1,10,4,2,4,3,2,4,1,5,3,3,6,1,-1,1,3,1,3,1,1,1,3,1,-4,1,1,1,1,-1,1,1,1,-1,3,-2,1,-2,1,-1,1,-20,1,-47
-44,1,-3,1,-1,1,-6,1,-2,1,-3,1,-1,1,-1,1,-2,2,-5,3,1,2,2,2,1,1,1,2,3,-2,1,3,4,-1,1,4,-1,2,2,8,6,4,1,6,3,6,2,2,6,2,7,4,8,6,5,8,8,8,7,8,13,5,4,10,8,13,8,5,8,12,10,11,12,10,9,11,7,9,12,4,7,8,4,12,5,21,11,17,12,8,12,6,13,12,11,15,8,11,10,23,10,6,15,7,12,9,9,14,7,6,7,9,4,9,12,12,5,9,9,6,6,4,7,6,5,5,7,5,5,5,3,2,9,4,2,4,3,2,4,1,5,3,3,6,1,-1,1,3,1,3,1,1,1,3,1,-4,1,1,1,1,-1,1,-1,2,-1,3,-2,1,-2,1,-1,1,-20,1,-47
-44,1,-4,1,1,-6,1,-2,1,-3,1,-2,1,1,-2,2,-5,3,2,1,4,-1,1,1,1,2,2,1,1,-1,2,5,1,-1,3,1,2,2,7,7,3,2,6,3,4,4,2,6,1,8,9,3,6,5,8,8,6,9,10,11,3,6,10,8,13,8,6,7,12,10,9,14,6,13,11,7,11,10,6,5,8,4,8,9,20,12,16,13,7,13,9,10,13,10,13,10,12,9,20,13,6,15,9,10,11,8,10,10,9,4,9,5,8,12,11,6,14,4,7,5,4,7,6,5,5,7,7,3,3,5,1,10,3,3,4,3,2,4,3,3,5,1,5,2,-1,1,2,2,3,1,2,-1,2,2,-4,1,1,1,1,1,-1,1,1,-1,3,-2,1,-2,1,1,-22,1,-46
-44,1,-4,1,1,-6,1,-2,1,-3,1,-1,1,-1,1,-2,2,-5,3,2,1,2,2,1,1,1,2,3,-1,1,-1,3,4,-1,1,3,1,2,2,8,6,4,1,6,3,5,3,2,6,2,7,6,6,6,5,8,8,8,7,8,13,3,6,9,9,13,8,5,8,12,10,12,11,9,10,11,7,10,11,4,7,8,4,10,7,21,11,16,13,6,14,8,11,13,10,14,9,11,10,24,9,6,15,8,11,9,9,12,9,7,6,7,6,9,12,12,5,11,7,7,5,4,7,7,4,6,6,4,6,5,3,1,10,3,3,4,3,2,4,2,4,3,3,6,1,-1,1,3,1,3,1,1,1,3,1,-4,1,1,1,1,-1,1,1,1,-1,3,-2,1,-2,1,-1,1,-20,1,-47
-44,1,-3,1,-1,1,-6,1,-2,1,-3,1,-1,1,-1,1,-2,2,-5,3,2,1,2,2,1,1,1,2,3,-2,1,3,4,-1,1,4,-1,2,2,8,6,4,1,6,3,5,3,2,6,2,7,6,6,6,5,8,8,9,6,8,13,4,5,9,9,13,8,5,8,11,11,11,12,9,10,10,8,9,12,4,7,8,4,11,6,21,11,16,13,6,14,7,12,12,11,13,10,11,10,24,9,7,14,8,11,10,8,12,9,7,6,9,4,9,12,12,5,11,7,7,5,4,7,6,5,6,6,4,6,5,3,1,10,3,3,4,3,3,3,1,5,3,3,6,1,-1,1,3,1,3,1,1,1,3,1,-4,1,1,1,1,-1,1,1,1,-1,3,-2,1,-2,1,-1,1,-20,1,-47
-44,1,-3,1,-1,1,-6,1,-2,1,-3,1,-1,1,-1,1,-2,2,-5,3,2,1,2,2,1,1,1,2,3,-2,1,3,4,-1,1,4,-1,2,2,8,6,4,1,6,3,5,3,2,6,2,7,5,7,6,5,8,8,8,7,7,14,4,5,9,9,13,8,5,8,12,10,10,13,10,9,11,7,9,12,4,7,8,4,11,6,21,11,16,13,7,13,6,13,12,11,14,9,11,10,25,8,7,14,8,11,8,10,13,8,7,6,9,4,9,12,12,5,11,7,7,5,4,7,6,5,5,7,5,5,5,3,1,10,4,2,4,3,2,4,1,5,3,3,6,1,-1,1,3,1,3,1,1,1,3,1,-4,1,1,1,1,-1,1,1,1,-1,3,-2,1,-2,1,-1,1,-20,1,-47
-44,1,-3,1,-1,1,-6,1,-2,1,-3,1,-1,1,-1,1,-2,2,-5,3,2,1,2,2,1,1,1,2,3,-2,1,3,4,-1,1,4,-1,2,2,8,6,4,1,6,3,5,3,2,6,2,7,6,6,6,5,8,8,8,7,8,13,4,5,9,9,13,8,5,8,11,11,11,12,9,10,10,8,10,11,4,7,8,4,11,6,21,11,16,13,6,14,7,12,12,11,13,10,11,10,24,9,7,14,8,11,10,8,12,9,7,6,8,5,9,12,13,4,11,7,7,5,4,7,6,5,6,6,4,6,5,3,1,10,3,3,4,3,2,4,1,5,3,3,6,1,-1,1,3,1,3,1,1,1,3,1,-4,1,1,1,1,-1,1,1,1,-1,3,-2,1,-2,1,-1,1,-20,1,-47
-44,1,-3,1,-1,1,-6,1,-2,1,-3,1,-1,1,-1,1,-2,2,-5,3,1,2,2,2,1,1,1,2,3,-2,1,3,4,-1,1,4,-1,2,2,9,5,4,1,6,3,6,2,2,6,2,7,4,8,6,5,8,8,8,7,8,13,5,4,10,8,13,8,5,8,12,10,11,12,10,9,11,7,9,12,4,7,8,4,11,6,20,12,17,12,8,12,6,13,12,11,15,8,11,10,22,11,6,15,7,12,9,9,13,8,6,7,9,4,9,12,12,5,9,9,6,6,4,7,6,5,6,6,5,5,5,3,2,9,4,2,4,3,2,4,1,5,3,3,6,1,-1,1,3,1,3,1,1,1,3,1,-4,1,1,1,1,-1,1,-1,2,-1,3,-2,1,-2,1,-1,1,-20,1,-47
-44,1,-3,1,-1,1,-5,1,-3,1,-3,1,-1,1,-1,1,-2,2,-5,3,1,2,2,2,1,1,1,2,2,1,-1,1,4,3,-1,1,2,2,2,2,11,3,5,-1,5,4,6,2,3,5,2,7,4,8,5,6,6,10,8,7,9,12,5,4,7,11,13,8,5,8,11,11,10,13,15,4,10,8,11,10,4,7,6,6,12,5,16,16,12,17,10,10,6,13,16,7,13,10,8,13,17,15,8,14,10,9,8,10,11,10,7,6,9,4,11,10,10,7,9,9,6,6,5,6,5,6,7,5,4,6,7,1,4,7,4,2,3,4,5,1,3,3,2,4,5,2,1,-1,4,-1,2,2,-1,2,2,2,-4,2,-1,1,1,-1,1,-1,2,2,1,-2,1,-1,1,-2,1,-20,1,-47
