3.1415926,0.000#0.350#0.310#0.360#0.250#0.280#0.320#0.340#0.270#0.420#0.450#0.260#0.440,2.000e+00,-00000310,000000302,1,000000002,000000306,000000000,000000000
-72,2,-4,1,-6,1,-6,2,1,2,1,-1,1,2,-5,2,1,1,2,3,4,2,3,4,4,4,5,3,6,5,5,7,8,5,11,7,9,5,6,3,8,3,4,5,11,11,6,12,11,9,8,14,7,10,11,7,16,5,10,13,14,13,16,17,12,11,20,15,19,15,16,15,11,14,13,9,10,16,9,15,12,9,15,11,11,8,10,21,13,11,6,10,7,11,10,12,5,8,7,5,7,5,8,2,4,8,1,4,6,4,3,6,2,1,2,4,-1,3,3,1,-1,1,-2,2,-1,1,-2,1,1,1,2,1,-2,1,-3,1,-6,1,-26,1,-43
-72,1,1,-3,1,-6,1,-6,1,3,1,1,-2,1,2,-4,2,1,1,1,4,3,3,4,3,5,3,4,3,5,5,5,6,8,7,9,9,7,8,3,5,6,5,5,5,9,12,8,9,12,10,8,11,10,7,11,9,13,9,7,13,13,16,13,21,9,12,14,18,17,20,17,13,11,16,9,12,12,13,9,16,12,10,11,13,10,10,12,18,12,14,7,9,9,8,12,10,6,8,6,7,3,8,6,4,3,10,-1,4,4,7,3,5,3,1,3,3,1,2,3,1,-2,1,-1,2,-1,1,-2,1,-1,1,2,2,-2,1,-4,1,-5,1,-27,1,-42
-72,1,1,-3,1,-6,1,-6,1,3,1,1,-2,1,2,-4,2,1,1,1,4,3,3,4,3,5,3,5,2,6,4,6,5,8,7,8,10,7,8,4,4,6,6,3,6,9,12,8,10,11,10,8,11,10,7,11,9,14,8,7,15,10,17,14,20,9,12,14,19,16,21,16,13,11,16,11,10,12,13,8,17,12,10,10,14,10,10,14,16,12,14,7,9,9,8,14,9,5,8,7,6,3,8,6,4,3,10,-1,4,5,6,3,5,3,1,2,4,1,2,3,1,-2,1,-1,2,-1,1,-2,1,-1,1,3,1,-2,1,-4,1,-5,1,-27,1,-42
-72,1,1,-3,1,-6,1,-6,1,3,1,1,-2,1,2,-4,2,1,1,1,4,3,3,4,3,5,3,4,3,5,5,5,6,8,7,9,9,7,8,3,5,6,5,5,5,9,12,8,9,12,10,8,11,10,7,11,9,13,9,7,13,13,15,14,21,9,12,14,18,17,20,17,13,11,15,10,12,11,14,9,16,12,10,11,13,10,10,12,18,12,14,6,9,10,8,12,10,6,8,6,7,3,8,6,4,3,10,-1,3,5,7,3,5,3,1,3,3,1,2,3,1,-2,1,-1,2,-1,1,-2,1,-1,1,2,2,-2,1,-4,1,-5,1,-27,1,-42
-72,1,1,-3,1,-6,1,-6,1,3,1,1,-2,1,2,-4,2,1,1,2,3,3,3,3,4,5,3,5,2,6,5,6,4,8,7,10,8,7,8,4,4,6,6,3,6,10,11,8,11,10,10,8,11,10,7,11,9,16,6,9,13,12,15,15,19,9,13,14,20,16,19,17,13,11,15,11,11,10,14,8,18,11,11,9,14,10,11,13,17,11,15,5,10,9,8,12,11,6,7,7,6,3,9,5,4,3,10,-1,4,6,5,3,5,3,1,2,4,1,2,3,1,-2,1,-1,2,-1,1,-2,1,1,1,2,1,-2,1,-4,1,-5,1,-27,1,-42
-72,1,1,-3,1,-6,1,-6,1,3,1,1,-2,1,2,-4,2,1,1,2,3,3,3,4,3,5,3,5,2,6,5,6,4,8,7,9,9,7,8,4,4,6,6,3,6,9,12,8,11,10,10,8,11,10,7,11,9,14,8,9,13,12,15,14,20,9,12,14,19,16,21,17,12,11,16,11,10,12,13,8,18,11,11,9,14,10,11,13,17,11,14,7,9,9,8,13,10,5,8,7,6,3,9,5,4,3,10,-1,4,6,5,3,5,3,1,2,4,1,2,3,1,-2,1,-1,2,-1,1,-2,1,1,1,2,1,-2,1,-4,1,-5,1,-27,1,-42
-72,1,1,-3,1,-6,1,-6,1,3,1,1,-2,1,2,-4,2,1,1,1,4,3,3,4,3,5,3,5,2,6,4,6,5,8,7,8,10,7,8,4,4,6,6,3,6,9,12,8,9,12,10,8,11,10,7,11,9,13,9,7,15,10,17,14,20,9,12,14,19,16,20,17,13,11,16,11,10,12,13,8,17,12,10,10,14,10,10,14,16,13,13,7,9,9,8,14,9,6,7,7,6,3,8,6,4,3,10,-1,4,4,7,3,5,3,1,2,4,1,2,3,1,-2,1,-1,2,-1,1,-2,1,-1,1,2,2,-2,1,-4,1,-5,1,-27,1,-42
-72,1,1,-3,1,-6,1,-6,1,3,1,1,-2,1,2,-4,2,1,1,1,4,3,3,4,3,5,3,4,3,5,5,5,6,8,7,9,9,7,8,4,4,6,5,5,5,9,12,8,9,12,10,8,11,10,7,11,9,13,9,7,13,13,16,14,20,10,11,14,18,16,21,17,13,11,16,9,12,12,13,8,17,12,10,11,13,10,10,13,17,13,13,7,9,9,8,12,10,6,8,6,7,3,8,6,4,3,10,-1,4,4,7,3,5,3,1,3,3,1,2,3,1,-2,1,-1,2,-1,1,-2,1,-1,1,2,2,-2,1,-4,1,-5,1,-27,1,-42
-72,1,1,-3,1,-6,1,-6,1,3,1,1,-2,1,2,-4,2,1,1,2,3,3,3,4,3,5,3,5,2,6,5,6,4,8,7,10,8,7,8,4,4,6,6,3,6,9,12,8,11,10,10,8,11,10,7,11,9,15,7,9,13,12,15,14,20,9,13,13,20,16,20,17,12,12,15,11,10,11,14,8,18,11,11,9,14,10,11,13,17,12,13,6,10,9,8,12,11,6,7,7,6,3,9,5,4,3,10,-1,4,6,5,3,5,3,1,2,4,1,2,3,1,-2,1,-1,2,-1,1,-2,1,1,1,2,1,-2,1,-4,1,-5,1,-27,1,-42
-72,1,1,-3,1,-6,1,-6,1,3,1,1,-2,1,2,-4,2,1,1,1,4,3,3,3,4,5,3,4,3,5,5,5,6,8,7,9,9,6,9,2,6,5,6,5,5,10,11,9,8,8,12,10,9,12,7,9,11,14,8,8,12,13,14,15,21,9,12,12,20,15,22,17,12,14,13,11,11,11,12,12,15,12,10,10,14,10,10,12,17,12,14,7,9,11,7,12,10,6,8,6,7,3,8,6,4,3,10,1,2,5,7,3,5,3,1,3,3,1,2,2,2,-2,1,-1,2,-1,1,-2,1,-1,1,1,3,-2,1,-4,1,-5,1,-27,1,-42
