3.1415926,0.000#0.440#0.450#0.460#0.430#0.470#0.480#0.490#0.410#0.420#0.500,4.600e+01,-00007366,000006710,1,000000046,000000306,000000000,000000000
-77,1,-1,1,-6,1,-1,2,1,-2,1,-2,1,-1,1,2,-2,3,1,1,2,3,3,4,1,1,5,3,5,3,7,1,1,8,6,3,3,1,4,9,4,5,5,10,8,9,6,5,8,8,10,10,9,8,11,5,6,13,11,4,12,5,18,10,9,10,12,7,15,15,16,16,21,18,12,14,12,13,10,14,18,14,14,14,10,12,10,7,15,14,16,11,11,11,12,12,9,10,6,10,8,7,8,2,4,6,6,8,2,5,4,5,7,9,7,3,4,6,2,4,3,5,2,1,2,-1,5,5,2,3,1,1,-1,2,1,1,-1,1,1,-1,1,-1,1,2,2,1,-1,1,1,-10,1,-4,1,-57
-77,1,1,-8,1,1,2,-2,1,-2,1,1,-1,1,1,-1,3,1,1,4,1,6,1,1,1,3,5,5,3,4,4,3,6,4,5,3,1,5,8,3,6,8,7,8,9,5,6,9,7,7,13,8,9,8,8,7,12,5,10,10,7,9,19,12,7,12,7,11,19,18,14,15,24,7,19,11,14,5,19,19,13,10,18,9,13,9,7,13,17,6,21,12,10,10,14,6,13,9,7,7,8,4,6,6,4,6,8,5,2,7,2,6,10,6,4,4,6,1,5,5,3,1,2,2,-1,5,5,2,3,2,-2,2,-1,2,1,-2,1,1,-1,3,-2,3,-1,1,1,-11,1,-4,1,-56
-76,1,-1,1,-8,1,1,2,-2,1,-2,1,1,-1,1,1,-1,3,1,1,4,1,6,1,1,1,3,5,5,3,3,5,3,6,5,4,3,1,5,8,3,6,9,6,9,8,5,6,9,7,6,14,8,9,8,8,8,11,5,10,10,7,9,19,12,7,12,7,11,19,17,15,14,25,7,19,11,14,6,18,18,14,10,18,9,13,9,7,13,17,6,21,12,10,11,13,5,14,9,7,7,8,4,6,6,4,6,8,5,2,7,2,7,9,5,5,4,6,1,5,5,3,1,2,2,-1,5,5,3,2,2,-2,2,-1,2,1,-2,1,1,-1,3,-2,3,-1,1,1,-11,1,-4,1,-56
-76,1,-1,1,-8,1,1,2,-2,1,-2,1,1,-1,1,1,-1,3,1,1,4,1,6,1,1,1,3,5,5,3,3,5,4,5,5,4,3,1,5,8,3,6,9,6,9,8,5,6,9,7,7,13,8,9,8,8,8,11,5,10,9,8,9,19,12,7,12,7,11,19,16,16,14,25,7,19,12,13,6,18,18,14,10,18,9,13,9,7,13,17,6,21,12,10,11,13,6,13,9,7,6,9,4,6,6,4,6,8,5,2,7,2,7,9,5,5,4,6,1,5,5,3,-1,3,2,-1,5,5,3,2,2,-2,2,-1,2,1,-2,1,1,-1,3,-2,3,-1,1,1,-11,1,-4,1,-56
-77,1,1,-8,1,1,2,-2,1,-2,1,1,-1,1,1,-1,3,1,1,5,-1,6,1,1,1,3,5,5,3,4,4,3,6,4,5,3,1,5,8,3,6,8,7,8,9,5,6,9,7,7,13,8,9,8,8,7,12,5,10,10,7,9,19,12,7,12,7,11,19,19,13,16,23,7,19,11,14,5,19,19,13,10,18,8,14,9,7,13,17,6,21,12,10,10,14,6,13,9,7,7,8,6,4,6,4,5,9,5,2,7,2,6,10,6,4,4,6,1,5,5,3,1,2,2,-1,6,4,2,3,2,-2,2,-1,2,1,-2,1,1,-1,3,-2,3,-1,1,1,-11,1,-4,1,-56
-76,1,-1,1,-8,1,1,2,-2,1,-2,1,1,-1,1,1,-1,3,1,1,4,1,6,1,1,1,3,5,5,3,3,5,4,5,5,4,3,1,4,9,3,6,9,6,9,8,6,5,9,7,7,13,8,9,7,9,8,11,5,10,9,8,9,19,12,7,12,7,12,18,16,16,14,25,8,18,12,13,6,18,18,14,10,18,9,13,9,7,13,17,6,21,12,10,11,13,6,13,9,7,7,8,4,6,6,4,6,8,5,2,7,2,8,8,5,5,4,6,1,5,4,4,-1,3,2,-1,5,5,3,2,2,-2,2,-1,2,1,-2,1,1,-1,3,-2,3,-1,1,1,-11,1,-4,1,-56
-76,1,-1,1,-8,1,1,2,-2,1,-2,1,1,-1,1,1,-1,3,1,1,4,1,6,1,1,1,3,5,6,2,3,5,4,5,5,4,3,1,4,9,3,6,9,6,9,8,6,5,9,7,8,12,8,9,7,9,8,11,5,10,8,9,9,19,12,7,12,7,12,18,16,16,14,25,9,17,12,13,8,16,18,14,10,18,9,13,9,7,13,17,6,21,12,10,11,13,6,13,9,7,7,8,4,6,7,3,5,9,5,2,7,2,8,8,5,5,4,6,1,5,4,4,-1,3,2,-1,5,5,3,2,2,-2,2,-1,2,1,-2,1,1,-1,3,-2,3,-1,1,1,-11,1,-4,1,-56
-76,1,-1,1,-8,1,1,2,-2,1,-2,1,1,-1,1,1,-1,3,1,1,4,1,6,1,1,1,3,5,6,2,3,5,4,5,5,4,4,-1,4,9,3,6,9,6,9,8,6,5,9,7,8,12,9,8,7,9,8,11,4,11,8,9,9,19,11,8,12,7,11,19,16,16,13,26,9,17,13,12,8,16,18,14,10,18,10,12,9,7,13,17,6,21,12,10,11,13,6,13,9,7,7,8,4,6,7,3,5,9,5,2,7,2,8,8,5,5,4,6,1,5,4,4,-1,3,2,-1,5,5,3,2,2,-2,2,-1,2,1,-2,1,1,-1,3,-2,3,-1,1,1,-11,1,-4,1,-56
-77,1,1,-8,1,1,2,-2,1,-2,1,1,-1,1,1,-1,3,1,1,4,1,6,1,1,1,3,5,5,3,4,4,3,6,4,5,3,1,6,7,3,6,8,7,7,10,4,7,9,7,7,13,9,8,8,8,7,12,5,10,10,7,9,19,12,7,12,7,11,19,20,12,17,22,7,19,11,14,6,18,18,14,11,17,8,14,9,7,13,17,8,19,12,10,10,14,6,13,10,6,7,8,6,4,6,4,6,8,4,3,7,2,6,10,6,4,4,6,1,5,5,3,1,2,2,-1,6,4,2,3,2,-2,2,-1,2,1,-2,1,1,-1,3,-2,3,-1,1,1,-11,1,-4,1,-56
-77,1,1,-8,1,1,2,-2,1,-2,1,1,-1,1,1,-1,3,1,1,5,-1,6,1,1,1,3,5,5,3,4,4,3,6,4,5,3,1,5,8,3,6,8,7,8,9,5,6,9,7,7,13,9,8,8,8,8,11,5,10,10,7,9,19,12,7,12,7,11,19,20,12,16,23,7,19,11,14,5,19,19,13,11,17,8,14,9,7,13,17,6,21,12,10,10,14,6,13,10,6,7,8,6,4,6,4,6,8,5,2,7,2,6,10,6,4,4,6,1,5,5,3,1,2,2,-1,6,4,2,3,2,-2,2,-1,2,1,-2,1,1,-1,3,-2,3,-1,1,1,-11,1,-4,1,-56
-76,1,-1,1,-8,1,1,2,-2,1,-2,1,1,-1,1,1,-1,3,1,1,4,1,6,1,1,1,3,5,6,2,3,5,5,4,5,4,4,-1,4,9,3,6,9,6,9,8,6,5,9,7,8,12,9,8,7,9,8,11,4,11,8,9,9,19,11,8,12,7,12,18,16,16,13,26,9,17,13,12,8,16,19,13,10,18,10,12,9,7,13,17,6,21,13,9,11,13,6,13,9,7,6,9,4,6,8,2,5,9,5,2,7,2,8,8,5,5,3,7,1,5,4,4,-1,3,2,-1,5,5,3,2,2,-2,2,-1,2,1,-2,1,1,-1,3,-2,3,-1,1,1,-11,1,-4,1,-56
