3.1415926,0.000#0.420#0.160#0.170#0.130#0.430#0.440#0.870#0.120#0.180#0.210#0.460#0.450,3.700e+01,-00005699,000005475,1,000000037,000000302,000000000,000000000
-31,1,1,-13,1,-11,1,-7,1,-3,1,-2,1,-1,1,3,-1,1,-1,1,-1,1,-1,1,-1,1,2,-1,2,5,1,3,1,1,3,5,3,5,1,4,3,5,6,5,5,6,4,8,1,1,4,14,6,8,8,4,8,11,7,9,3,7,5,8,8,11,7,11,9,6,8,12,7,5,6,4,7,8,7,12,11,10,3,11,11,18,12,10,8,14,15,10,10,11,9,13,6,5,9,8,12,9,9,5,5,11,9,10,10,9,9,8,11,6,7,7,8,10,6,7,6,6,8,7,9,10,6,5,5,7,6,4,9,-1,4,4,4,5,3,2,7,2,4,3,1,4,5,1,2,1,3,3,2,2,2,2,1,-2,1,2,1,1,-1,1,2,3,1,2,1,1,1,1,-2,2,-4,1,-1,1,-5,1,-1,1,-12,1,-37
-31,1,1,-14,1,-10,1,-7,1,-3,1,-2,1,1,-1,2,1,1,-2,1,-1,1,1,-1,1,2,-1,2,4,2,2,2,4,-1,3,5,6,-1,6,1,5,6,6,4,3,7,2,7,3,2,9,11,7,9,7,5,10,8,6,6,7,5,8,8,4,14,9,10,6,8,12,8,7,4,7,4,8,7,11,12,4,9,14,7,12,18,14,5,14,15,15,5,12,7,16,4,11,3,10,10,8,10,2,8,12,8,14,6,7,11,7,12,5,8,7,8,6,10,5,8,9,5,8,8,5,11,6,4,9,4,7,6,3,1,6,2,5,3,5,4,2,4,1,3,4,5,3,-1,3,1,3,2,2,2,3,-4,3,2,-1,1,-1,2,3,2,1,-1,2,-1,2,-2,2,-3,1,-2,1,-5,1,-1,1,-12,1,-37
-31,1,1,-13,1,-11,1,-7,1,-3,1,-2,1,-1,1,2,1,1,-2,1,1,-1,1,-1,1,2,-1,2,4,2,3,1,3,1,3,5,5,1,6,1,5,6,6,4,4,6,7,2,1,4,12,8,6,10,7,5,8,10,7,5,7,5,8,8,10,8,8,11,4,11,12,7,6,5,6,5,7,8,11,12,7,6,12,10,17,13,11,7,15,14,13,7,15,4,15,5,6,8,10,10,7,11,3,7,12,8,11,9,6,12,6,13,5,8,5,10,9,7,7,6,8,6,10,6,7,9,7,3,8,5,7,6,2,2,5,3,6,2,3,6,2,4,1,3,4,5,1,2,2,2,3,2,1,3,3,-3,1,2,2,-1,1,-1,2,3,2,1,1,1,-1,2,-2,2,-4,1,-1,1,-5,1,-1,1,-12,1,-37
-31,1,1,-13,1,-11,1,-7,1,-3,1,-2,1,-1,1,2,1,1,-2,1,-1,1,1,-1,1,2,-1,2,4,2,3,1,3,1,3,5,5,1,6,1,5,6,6,4,4,6,7,2,1,4,12,8,6,10,7,5,8,10,7,5,7,5,8,8,10,8,8,11,4,11,12,7,6,5,6,5,7,8,11,12,7,6,12,10,17,13,11,7,15,14,13,7,15,4,15,5,7,7,9,11,8,10,3,7,12,8,11,9,6,12,5,14,5,8,5,10,9,7,7,6,8,6,10,6,6,10,7,3,8,5,7,6,2,2,6,2,6,2,3,6,2,4,1,3,4,5,1,2,3,1,3,2,1,3,3,-3,1,2,2,-1,1,-1,2,3,2,1,1,1,-1,2,-2,2,-4,1,-1,1,-5,1,-1,1,-12,1,-37
-31,1,1,-13,1,-11,1,-7,1,-3,1,-2,1,-1,1,3,-1,1,-2,1,1,-1,1,-1,1,2,-1,2,5,1,3,1,3,1,3,5,5,1,5,2,5,6,6,4,4,6,8,1,1,4,12,8,7,9,7,5,9,9,7,5,7,5,9,7,10,8,9,11,5,9,12,7,5,6,5,6,7,8,10,13,7,6,12,10,17,13,10,8,15,14,13,7,15,4,16,4,6,8,10,10,7,11,3,7,11,9,10,10,6,12,6,13,5,8,6,9,9,7,7,6,7,7,10,6,7,9,6,4,8,5,6,7,2,2,5,3,5,3,3,6,2,4,2,2,4,5,1,2,1,3,3,2,1,3,3,-3,1,2,2,-1,1,-1,2,3,2,1,1,1,-1,2,-2,2,-4,1,-1,1,-5,1,-1,1,-12,1,-37
-31,1,1,-14,1,-10,1,-7,1,-3,1,-2,1,1,-1,2,1,1,-2,1,-1,1,1,-1,1,2,-1,2,4,2,2,2,4,-1,3,5,6,-1,6,1,5,6,6,4,3,7,2,7,3,2,9,11,7,9,7,5,10,8,6,6,7,5,8,8,3,15,8,11,6,8,13,7,7,4,7,4,8,7,11,12,4,9,14,7,11,18,15,5,13,16,15,5,12,7,16,4,11,3,10,10,8,10,2,8,12,8,14,6,7,11,7,12,6,7,6,9,6,10,5,8,9,5,8,8,5,11,6,4,9,4,7,6,3,1,6,2,5,3,5,4,2,4,1,3,4,5,3,-1,3,1,3,2,2,2,3,-4,3,2,-1,1,-1,2,3,2,1,-1,2,-1,2,-2,2,-3,1,-2,1,-5,1,-1,1,-12,1,-37
-31,1,1,-14,1,-10,1,-7,1,-3,1,-2,1,1,-1,2,1,1,-2,1,-1,1,1,-1,1,2,-1,2,4,2,2,2,4,-1,3,5,6,-1,6,1,5,6,6,4,3,7,2,7,3,2,9,11,7,9,7,5,10,8,6,6,7,5,8,8,3,15,8,11,6,8,13,7,7,4,7,4,8,7,11,12,4,9,14,7,10,19,13,7,13,16,15,5,12,7,16,4,11,3,12,8,8,10,2,8,12,8,14,6,7,11,7,12,6,7,6,9,6,10,5,8,9,5,8,8,5,11,6,4,9,4,7,6,3,1,6,2,5,3,5,4,2,4,1,3,4,5,3,-1,3,1,3,2,2,2,3,-3,1,2,2,-1,1,-1,2,3,2,1,-1,2,-1,2,-2,2,-3,1,-2,1,-5,1,-1,1,-12,1,-37
-30,1,-2,1,-13,1,-11,1,-7,1,-3,1,1,-1,1,-2,3,-1,1,-1,1,-1,1,-1,1,1,1,2,1,2,4,2,2,3,1,2,6,1,5,3,4,6,5,4,6,3,7,1,8,3,2,9,11,8,8,8,4,8,10,3,9,6,6,7,9,7,11,10,9,7,6,13,8,7,4,6,5,4,11,11,12,5,8,10,11,8,20,11,10,13,16,11,9,8,11,11,9,9,5,12,8,7,11,4,6,9,11,10,10,6,12,9,10,7,6,8,7,6,10,6,7,9,5,9,7,6,10,3,7,9,4,8,5,4,-1,5,3,3,5,6,3,3,2,1,4,5,4,2,1,3,1,3,2,3,1,1,2,-2,2,1,1,1,1,-1,3,2,2,1,1,1,1,1,-3,2,-2,1,-1,1,-5,1,-1,1,-14,1,-36
-31,1,1,-13,1,-11,1,-7,1,-3,1,-2,1,-1,1,3,-1,1,-2,1,1,-1,1,-1,1,2,-1,2,5,1,3,1,3,1,3,5,5,1,5,2,5,6,6,4,4,6,8,1,1,4,12,8,8,8,7,5,9,9,7,5,7,5,8,8,10,8,9,11,5,9,11,8,5,6,5,6,7,8,10,13,7,6,12,10,17,13,10,8,14,15,13,7,15,4,16,4,6,8,10,10,7,11,3,7,11,9,10,10,6,12,6,13,5,8,7,8,10,6,7,6,7,7,10,6,7,9,5,5,8,5,6,7,2,2,5,3,5,3,2,7,1,5,2,2,4,5,1,2,1,3,3,2,2,2,3,-3,1,2,2,-2,1,2,3,2,1,1,1,-1,2,-2,2,-4,1,-1,1,-5,1,-1,1,-12,1,-37
-31,1,1,-13,1,-11,1,-7,1,-3,1,-2,1,1,-1,2,1,1,-2,1,-1,1,1,-1,1,2,-1,2,3,3,3,1,3,1,3,5,5,1,6,1,5,6,6,4,4,6,7,2,1,4,12,8,5,11,7,5,8,10,7,5,7,5,8,8,9,9,8,11,5,10,12,7,6,5,6,5,7,8,11,12,7,6,12,10,18,12,11,7,13,16,13,7,14,5,15,5,7,7,8,12,8,10,3,7,11,9,11,9,6,12,5,14,5,8,5,10,8,8,7,6,8,6,10,6,6,10,7,3,8,5,7,6,2,2,6,2,6,2,3,6,2,4,1,3,4,5,1,2,3,1,3,2,1,3,3,-3,1,2,2,-1,1,-1,2,3,2,1,1,1,-1,2,-2,2,-4,1,-1,1,-5,1,-1,1,-12,1,-37
-31,1,1,-13,1,-11,1,-7,1,-3,1,-2,1,1,-1,2,1,1,-2,1,-1,1,1,-1,1,2,-1,2,4,2,3,1,3,1,3,5,5,1,6,1,6,5,6,4,4,6,7,2,1,4,10,10,5,11,8,4,10,8,7,5,7,5,8,8,7,11,8,11,5,9,13,7,7,4,7,4,7,8,11,12,7,6,12,10,14,16,11,7,14,15,13,7,14,5,15,5,7,7,7,13,8,10,3,7,10,10,12,8,6,12,5,14,5,8,5,10,6,10,7,6,8,6,10,6,7,9,7,3,8,5,8,5,2,2,6,2,5,3,3,6,2,4,1,3,4,5,1,2,4,-1,3,2,1,3,3,-3,1,2,2,-1,1,-1,2,3,2,1,1,1,-1,2,-2,2,-4,1,-1,1,-5,1,-1,1,-12,1,-37
