3.1415926,0.000#0.290#0.300#0.320#0.390#0.330#0.310#0.410#0.340#0.400#0.350#0.900#0.360,3.400e+01,-00004794,000005678,1,000000034,000000308,000000000,000000000
-16,1,-27,1,-1,1,-7,2,-3,1,1,1,1,2,2,1,-1,2,-1,1,2,2,-1,2,3,-1,4,3,3,1,3,1,4,2,3,3,2,3,3,5,1,3,5,3,1,3,1,3,5,3,4,5,2,5,9,5,5,7,4,9,5,10,3,5,7,10,6,5,10,6,9,8,8,9,9,8,8,16,11,12,10,12,13,8,9,8,7,7,12,7,12,15,9,6,11,18,7,6,8,7,15,5,9,6,10,9,5,6,13,8,4,13,9,9,7,14,8,11,2,7,13,3,7,5,6,11,3,6,11,5,8,1,5,9,6,4,6,5,2,4,4,4,4,2,7,2,1,3,-1,2,4,2,4,3,1,3,3,2,1,-1,3,2,1,-1,1,1,1,1,1,2,2,1,2,1,1,-2,1,-2,1,1,2,-2,1,-1,1,-1,1,-4,1,-64
-17,1,-26,1,-2,1,-6,1,1,-2,1,1,1,1,3,1,1,-1,1,1,1,2,1,1,1,4,1,3,2,3,2,3,2,3,2,3,2,3,1,5,5,1,3,5,4,-1,2,2,3,4,6,2,6,1,8,6,4,6,5,6,9,5,6,7,5,7,7,9,8,7,6,9,7,9,10,8,13,3,14,11,14,10,13,12,7,10,8,6,6,13,10,10,12,12,10,7,18,7,10,4,8,14,8,6,9,7,8,6,8,11,9,3,15,6,7,10,12,10,8,5,13,7,7,3,5,6,8,6,9,8,6,7,3,3,5,10,3,7,6,1,3,5,4,4,4,5,2,1,3,-1,1,5,3,3,3,1,5,1,2,1,2,1,3,-2,1,1,1,1,1,3,1,1,2,-1,2,-3,1,-1,1,2,1,-3,1,1,-1,1,-3,1,-65
-17,1,-26,1,-2,1,-6,1,1,-2,1,1,1,1,3,1,1,-1,1,1,1,2,1,1,-1,5,1,3,2,3,2,3,2,3,2,3,2,3,1,5,5,1,3,5,4,-1,2,2,3,4,5,3,6,1,8,6,4,6,5,6,8,6,6,7,5,7,7,9,8,7,7,8,6,10,10,8,13,3,14,11,14,10,13,12,8,9,8,6,6,13,10,10,13,11,10,7,18,7,10,4,9,13,8,6,9,7,8,6,7,12,9,3,15,6,7,10,12,10,8,5,13,7,7,3,5,6,7,7,9,8,6,7,3,3,5,10,4,6,6,1,3,5,4,4,4,5,2,1,3,-1,1,5,3,3,3,1,5,1,2,1,2,1,3,-2,1,1,1,1,1,3,1,1,2,-1,2,-3,1,-1,1,2,1,-3,1,1,-1,1,-3,1,-65
-17,1,-26,1,-2,1,-6,1,1,-2,1,1,1,1,3,1,1,-1,1,1,1,2,1,1,-1,5,1,2,3,3,3,2,2,3,2,3,3,2,1,5,5,1,3,5,4,-1,2,2,3,4,5,3,6,1,8,6,4,6,5,6,8,6,6,7,5,7,7,9,7,8,7,8,6,10,10,8,13,3,14,11,14,10,13,12,8,9,8,6,5,14,10,10,11,13,11,6,18,7,10,4,11,11,8,6,11,5,8,6,6,13,9,3,14,7,7,10,11,11,8,5,12,8,7,3,5,6,7,7,9,8,6,7,3,3,6,9,4,6,6,1,3,5,4,4,4,5,2,1,3,-1,1,5,3,3,3,1,4,2,2,1,2,1,3,-2,1,1,1,1,1,3,1,1,2,-1,2,-3,1,-1,1,2,1,-3,1,1,-1,1,-3,1,-65
-17,1,-26,1,-2,1,-6,1,1,-2,1,1,1,1,3,1,-1,1,1,1,1,2,1,1,-1,5,1,2,3,3,2,3,2,3,2,3,3,2,1,5,5,1,2,6,4,-1,2,2,4,3,5,3,5,2,8,6,4,6,5,6,8,6,6,7,5,7,7,9,8,7,9,6,6,10,10,7,14,3,8,17,13,11,13,12,9,8,9,5,5,14,13,7,11,13,12,5,15,10,11,3,11,11,8,6,11,5,8,6,8,11,8,4,13,8,7,10,11,11,7,6,12,8,7,3,6,5,7,7,10,7,6,7,3,3,5,10,4,6,7,-1,3,5,4,4,4,5,2,1,3,-1,2,4,3,3,3,1,4,2,1,2,2,1,3,-2,1,1,1,1,1,3,1,2,1,-1,2,-3,1,-1,1,2,1,-3,1,1,-1,1,-3,1,-65
-17,1,-26,1,-2,1,-6,1,1,-2,1,1,1,1,3,1,1,-1,1,1,1,2,1,1,-1,5,1,2,3,3,3,2,2,3,2,3,3,2,1,5,5,1,3,5,4,-1,2,2,3,4,5,3,6,1,8,6,4,6,5,6,8,6,6,7,5,7,7,9,8,7,7,8,6,10,10,8,13,3,13,12,14,10,13,12,9,8,8,6,5,14,10,10,11,13,11,6,18,7,10,4,11,11,8,6,11,5,8,6,5,14,9,3,14,7,6,11,11,11,8,5,12,8,7,3,4,7,7,7,9,8,6,7,3,3,6,9,4,6,6,1,3,5,4,4,4,5,2,1,3,-1,1,5,3,3,3,1,4,2,2,1,2,1,3,-2,1,1,1,1,1,3,1,1,2,-1,2,-3,1,-1,1,2,1,-3,1,1,-1,1,-3,1,-65
-17,1,-26,1,-2,1,-6,1,1,-2,1,1,1,1,3,1,1,-1,1,1,1,2,1,1,-1,5,1,3,2,3,3,2,2,3,2,3,2,3,1,5,5,1,3,5,4,-1,2,2,3,4,5,3,6,1,8,6,4,6,5,6,8,6,6,7,5,7,7,9,8,7,7,8,6,10,10,8,13,3,14,11,14,10,13,12,8,9,8,6,6,13,10,10,11,13,11,6,18,7,10,4,10,12,8,6,9,7,8,6,7,12,9,3,14,7,7,10,11,11,8,5,12,8,7,3,5,6,7,7,9,8,6,7,3,3,5,10,4,6,6,1,3,5,4,4,4,5,2,1,3,-1,1,5,3,3,3,1,4,2,2,1,2,1,3,-2,1,1,1,1,1,3,1,1,2,-1,2,-3,1,-1,1,2,1,-3,1,1,-1,1,-3,1,-65
-17,1,-26,1,-2,1,-6,1,1,-2,1,1,1,1,3,1,-1,1,1,1,1,2,1,1,-1,5,1,2,3,3,2,3,3,2,3,2,3,2,1,5,5,1,2,6,4,-1,2,2,3,4,5,3,6,1,8,6,4,6,5,6,8,6,5,8,6,6,7,9,8,7,9,6,6,10,10,7,13,4,7,18,13,11,13,12,9,8,9,5,6,13,12,8,11,13,12,5,15,10,11,3,11,11,8,6,11,5,9,5,8,11,7,5,13,8,7,10,11,11,7,6,11,9,7,3,6,5,7,7,10,7,6,7,3,3,5,10,4,6,6,1,3,5,4,4,3,6,2,1,3,-1,2,4,3,3,3,1,4,2,1,2,2,1,3,-2,1,1,1,1,1,3,1,2,1,-1,2,-3,1,-1,1,2,1,-3,1,1,-1,1,-3,1,-65
-17,1,-26,1,-2,1,-6,1,1,-2,1,1,1,1,3,1,1,-1,1,1,1,2,1,1,-1,5,1,2,3,3,3,2,2,3,2,3,3,2,1,5,5,1,3,5,4,-1,2,2,3,4,5,3,6,1,8,6,4,6,5,6,8,6,6,7,5,7,7,9,8,7,7,8,6,10,10,8,13,3,13,12,14,10,13,12,9,8,8,6,5,14,10,10,11,13,11,6,18,7,10,4,11,11,8,6,10,6,8,6,5,14,9,3,13,8,6,11,11,11,8,5,12,8,7,3,4,7,7,7,10,7,6,7,3,3,5,10,4,6,6,1,3,5,4,4,4,5,2,1,3,-1,1,5,3,3,3,1,4,2,2,1,2,1,3,-2,1,1,1,1,1,3,1,1,2,-1,2,-3,1,-1,1,2,1,-3,1,1,-1,1,-3,1,-65
-17,1,-26,1,-2,1,-6,1,1,-2,1,1,1,1,3,1,-1,1,1,1,1,2,1,1,-1,5,1,2,3,3,2,3,2,3,2,3,3,2,1,5,5,1,2,6,4,-1,2,2,3,4,5,3,5,2,8,6,4,6,5,6,8,6,5,8,5,7,7,9,8,7,9,6,6,10,10,7,14,3,7,18,13,11,13,12,9,8,9,5,6,13,12,8,12,12,12,5,15,10,11,3,11,11,8,6,11,5,8,6,8,11,7,5,13,8,7,10,11,11,7,6,11,9,7,3,6,5,7,7,10,7,6,7,3,3,5,10,4,6,7,-1,3,5,4,4,4,5,2,1,3,-1,2,4,3,3,3,1,4,2,1,2,2,1,3,-2,1,1,1,1,1,3,1,2,1,-1,2,-3,1,-1,1,2,1,-3,1,1,-1,1,-3,1,-65
-17,1,-26,1,-2,1,-6,1,1,-2,1,1,1,1,3,1,-1,1,1,1,1,2,1,1,-1,5,1,2,3,3,3,2,2,3,2,3,3,2,1,5,5,1,3,5,4,-1,2,2,3,4,5,3,6,1,8,6,4,6,5,6,8,6,6,7,5,7,7,9,8,7,7,8,6,10,10,8,13,3,11,14,14,10,14,11,9,8,8,6,5,14,11,9,11,13,11,6,18,7,10,4,11,11,8,6,10,6,8,6,5,14,9,3,13,8,6,11,11,11,7,6,12,8,7,3,4,7,7,7,10,7,7,6,3,3,5,10,4,6,6,1,3,5,4,4,4,5,2,1,3,-1,1,5,3,3,3,1,4,2,2,1,2,1,3,-2,1,1,1,1,1,3,1,1,2,-1,2,-3,1,-1,1,2,1,-3,1,1,-1,1,-3,1,-65
