0.0000000,0.000#0.900,4.000e+00,-00000585,000000647,1,000000004,000000308,000000000,000000000
-65,1,-1,1,-3,1,1,1,2,1,1,1,1,4,1,5,7,8,4,3,11,12,12,19,30,36,34,30,41,53,62,63,101,85,117,114,167,173,216,256,295,303,365,407,497,478,633,667,793,821,1013,1060,1249,1264,1523,1569,1800,1815,2118,2224,2445,2528,2833,2792,3280,3230,3492,3540,3988,3932,4261,4225,4521,4447,4669,4586,4823,4861,5018,4921,5008,5008,5016,4887,4674,4687,4496,4551,4253,4408,3947,3946,3715,3720,3355,3227,2971,2903,2536,2498,2151,2229,1900,1864,1534,1637,1380,1279,1027,1034,888,855,685,677,529,555,373,435,351,320,220,247,177,206,134,131,119,108,64,71,38,58,35,37,37,26,15,19,20,4,8,11,10,9,8,5,4,3,4,2,1,-1,1,1,1,-1,1,1,-2,1,-4,2,-76
-66,2,-5,2,1,2,1,-1,1,3,1,4,2,11,5,3,4,12,9,15,14,28,32,40,30,43,43,62,64,75,98,109,114,162,161,234,212,287,298,379,363,480,492,620,642,780,802,995,1024,1195,1257,1484,1531,1784,1811,2109,2102,2516,2419,2724,2813,3082,3332,3478,3522,3838,3991,4098,4290,4446,4509,4515,4678,4737,4879,4959,5010,4937,5061,4946,4962,4762,4661,4594,4527,4376,4259,4114,3960,3733,3696,3392,3345,2940,2976,2580,2529,2288,2196,1884,1884,1745,1524,1367,1363,1131,1014,877,868,726,677,576,539,449,383,354,340,277,204,210,174,155,138,114,118,63,68,58,41,49,36,28,36,15,18,11,17,13,6,10,9,6,7,3,4,3,4,-1,1,-1,1,2,-1,1,1,-3,1,-2,2,-77
