0.0000000,0.000#0.410,3.000e+00,-00000548,000000520,1,000000003,000000356,000000000,000000000
-77,1,-3,1,-1,1,-4,1,2,2,1,-4,1,1,-1,1,-1,1,-2,4,3,1,5,3,4,6,2,5,5,5,8,6,10,4,6,13,8,12,13,14,6,16,14,21,20,12,21,26,18,27,14,19,24,26,24,28,26,25,31,26,22,29,31,30,19,27,29,26,30,19,28,33,39,33,34,33,37,23,27,23,25,29,33,35,31,27,26,38,26,21,25,30,29,40,25,23,25,38,31,23,34,34,32,33,41,26,30,40,33,22,27,24,28,38,29,29,33,23,27,19,33,37,29,27,23,33,25,39,38,31,37,25,35,26,19,30,26,25,26,26,25,23,24,23,27,15,20,11,16,23,21,19,16,11,17,20,19,16,7,9,14,7,7,3,8,7,7,3,4,7,4,5,1,2,1,-1,4,1,1,2,-1,3,2,-1,3,-2,1,-13,1,-3,1,-2,1,-62
-77,1,-2,1,-2,1,-4,1,2,2,1,-4,1,1,-2,1,1,-2,2,5,1,5,2,3,7,3,4,4,8,6,9,7,5,5,11,11,10,9,18,8,16,11,21,22,15,15,25,21,19,22,15,26,28,20,27,30,27,28,22,25,33,30,25,24,26,29,22,28,32,21,31,41,36,31,32,38,22,25,22,30,28,31,35,29,30,25,41,28,16,29,28,29,30,34,28,22,36,29,30,29,31,35,36,37,32,26,35,35,24,27,24,26,32,40,25,35,23,26,19,32,38,30,28,23,29,28,43,28,38,34,29,35,28,14,25,32,22,29,26,26,24,23,23,26,18,17,11,16,26,19,17,15,18,13,17,24,15,7,8,15,3,8,9,5,9,5,4,4,7,4,6,-1,1,2,1,3,1,1,1,1,3,1,3,1,-2,1,-13,1,-3,1,-2,1,-62
