0.0000000,0.000#0.500,3.000e+00,-00000498,000000504,1,000000003,000000334,000000000,000000000
-77,1,-1,1,-3,1,1,-4,2,-1,1,-4,1,-1,2,2,1,-1,3,2,1,3,7,3,5,11,5,9,12,13,9,11,12,15,16,23,26,26,31,33,32,36,55,50,69,60,58,82,87,100,133,119,141,140,146,142,162,173,167,211,207,198,234,206,276,278,259,290,295,340,317,332,329,332,335,356,348,370,369,376,380,363,370,380,395,379,373,362,367,363,372,328,346,301,274,297,270,285,234,260,225,227,217,198,211,193,171,176,137,165,126,141,90,118,96,83,71,70,52,75,65,45,33,41,37,27,25,25,23,20,21,14,14,17,9,11,10,13,7,6,3,3,4,4,4,3,1,2,1,1,1,2,-1,2,-1,1,-1,2,-1,1,-1,1,-1,1,-2,1,-24,1,-58
-77,1,-1,1,-3,1,1,-3,1,1,-1,1,-4,1,-1,1,1,2,1,2,3,3,1,6,3,8,7,4,10,15,11,8,11,13,10,26,13,29,25,34,24,37,35,48,54,65,64,63,73,91,96,116,129,128,150,148,139,144,186,177,196,184,221,222,217,270,270,269,278,307,315,347,302,349,321,351,340,340,362,376,383,362,389,378,352,430,363,363,375,370,337,386,325,317,335,294,289,262,291,251,239,231,242,201,220,195,197,175,184,134,164,135,127,117,100,101,87,73,71,63,67,53,57,41,31,34,33,27,26,18,22,19,20,10,18,11,11,8,14,11,3,7,1,1,5,3,4,2,3,2,-1,2,1,2,-2,1,-1,2,-1,1,-1,1,-1,1,-3,1,-23,1,-58
