0.0000000,0.000#0.480,2.500e-01,-00000041,000000043,0,000000001,000000336,000000000,000000000
-79,1,-1,1,-3,5,3,-1,1,2,2,2,3,4,10,5,10,9,9,10,7,10,16,15,23,20,20,32,25,45,43,39,44,42,50,58,81,74,77,87,107,119,101,146,132,145,178,183,184,214,209,232,268,261,314,339,302,330,344,383,403,378,425,434,487,479,514,526,535,587,594,565,569,643,635,656,677,686,657,743,700,701,686,725,708,649,787,716,720,700,694,654,625,682,664,628,635,560,590,589,538,529,498,477,527,464,434,458,364,366,358,353,332,275,257,270,234,218,207,181,178,164,156,142,127,122,113,97,109,91,70,68,70,70,42,60,38,40,44,34,36,32,29,19,15,21,11,8,13,9,9,9,8,5,2,4,2,1,1,2,-2,2,1,1,-4,1,1,1,-84
-81,1,-1,1,-3,5,3,-1,1,2,2,3,2,5,9,5,12,8,10,8,9,9,16,16,24,18,19,34,27,45,42,39,43,43,53,58,78,75,85,81,115,111,108,141,136,142,180,183,189,217,207,246,266,255,314,338,301,331,355,372,416,376,435,430,487,478,536,501,550,601,577,561,576,639,632,659,686,681,663,739,704,711,668,730,702,678,759,740,696,704,699,648,635,679,652,623,634,570,603,573,533,538,483,489,513,453,446,464,355,358,364,358,319,273,260,269,224,218,210,179,180,161,157,141,131,113,109,102,108,98,61,68,70,67,46,59,35,39,46,32,37,31,31,17,16,20,10,8,14,9,9,9,7,6,2,3,2,1,1,2,-2,2,1,1,-4,1,1,1,-82
