0.0000000,0.000#0.420,2.000e-01,-00000031,000000036,0,000000001,000000335,000000000,000000000
-60,1,1,-2,1,-2,1,3,1,1,2,-1,1,-2,5,1,4,1,6,3,1,7,5,4,4,4,5,2,9,5,5,4,8,11,14,9,9,17,10,14,12,10,16,11,17,14,12,22,20,27,20,18,22,26,39,32,45,44,47,30,34,36,54,34,53,47,61,52,47,48,51,51,61,71,55,52,57,74,69,71,74,63,68,64,84,67,80,78,70,74,82,67,75,76,85,98,70,77,71,70,77,76,77,61,71,67,86,76,61,82,53,69,61,63,53,59,57,57,49,63,47,49,38,46,51,49,35,40,39,32,23,36,20,35,27,25,32,17,16,20,15,9,12,15,17,23,13,11,8,17,6,11,6,7,9,6,8,6,7,6,6,5,3,6,1,7,2,1,3,3,-1,1,2,-2,1,1,-1,2,-5,1,-3,1,3,-35,1,-47
-62,1,1,-2,1,-2,1,3,1,1,2,-1,1,-2,5,1,3,1,7,3,1,6,6,3,5,4,4,3,7,6,5,4,9,10,14,9,6,19,12,13,12,10,15,13,14,15,14,19,20,29,20,16,23,23,37,36,43,46,49,26,33,36,55,31,59,46,56,57,47,45,49,55,57,71,56,56,55,70,71,72,74,66,66,58,86,68,79,78,68,76,80,74,69,78,86,98,73,69,76,69,79,75,78,62,71,64,86,76,65,70,66,66,62,62,56,58,54,55,51,66,45,48,39,47,50,50,36,41,41,30,25,34,23,33,26,26,33,15,17,22,13,10,12,11,20,24,13,11,8,16,8,9,8,6,8,7,9,5,7,7,6,3,4,7,1,7,2,1,3,3,-1,1,2,-2,1,1,-1,2,-5,1,-3,1,2,1,-34,1,-45
