0.0000000,0.000#0.780,3.000e+00,-00000535,000000551,1,000000003,000000362,000000000,000000000
-69,1,-8,1,-7,1,-1,1,1,3,1,-1,1,2,1,2,3,1,4,4,1,4,3,6,6,5,8,6,7,4,12,7,12,7,9,13,12,14,17,9,16,21,11,15,23,21,15,20,26,20,22,20,24,23,20,24,30,29,30,31,34,36,35,36,22,24,32,26,38,35,32,24,34,29,30,25,25,34,51,29,27,34,31,26,26,28,37,28,31,22,25,22,35,22,31,34,22,26,34,34,25,29,40,32,35,24,23,26,31,37,38,30,26,35,30,34,39,29,28,37,22,28,29,34,28,22,32,32,29,33,24,34,27,21,24,33,32,31,35,23,28,26,29,26,26,28,26,25,15,14,17,11,17,14,15,16,15,16,10,15,9,11,14,9,11,7,5,7,3,5,6,4,3,2,1,4,-1,5,2,-1,1,3,6,1,1,2,-2,1,1,1,-90
-68,1,-9,1,-8,1,2,-1,1,3,1,-1,1,2,3,1,1,4,1,4,5,3,2,8,6,5,9,7,10,5,7,10,12,4,11,14,14,14,20,9,15,18,15,16,22,19,15,27,24,18,21,23,24,22,29,24,25,31,35,30,38,36,26,32,29,24,26,35,40,30,35,26,31,27,28,23,38,43,28,32,36,29,26,21,37,33,29,28,26,27,17,29,28,29,25,31,38,25,28,33,36,32,29,33,33,20,23,27,43,32,35,29,31,33,28,39,31,30,26,31,25,28,25,40,28,25,32,31,32,27,27,32,26,23,18,37,39,33,32,20,24,33,28,23,30,24,19,24,17,14,12,13,13,17,18,15,11,16,13,13,9,12,13,9,8,5,5,5,6,5,4,3,2,1,2,3,1,6,-1,1,4,4,2,1,2,-1,1,-1,1,1,-90
