0.0000000,0.000#0.440,2.000e-01,-00000035,000000039,0,000000001,000000370,000000000,000000000
-84,1,-4,1,1,-1,1,-1,3,-1,1,2,1,-1,3,4,1,4,3,4,4,3,1,3,3,5,3,6,9,7,5,5,5,6,12,10,9,19,13,10,14,15,12,17,17,17,26,21,19,24,24,23,29,25,21,30,28,30,39,40,48,53,32,38,37,45,51,51,60,57,37,52,47,51,50,51,64,60,75,73,64,57,51,60,61,65,74,64,69,61,62,67,75,63,64,69,63,62,63,66,67,67,59,62,64,60,51,62,58,57,57,65,49,41,51,46,42,53,32,33,32,30,25,35,43,23,22,26,29,23,19,25,19,16,17,16,10,11,10,12,10,12,6,6,10,13,11,7,10,5,7,3,5,2,5,3,6,4,7,2,1,1,1,1,2,2,2,2,1,-2,3,-3,1,1,1,-1,1,-5,2,-3,1,-94
-87,1,-3,1,1,-1,1,-1,3,-1,1,2,1,-1,3,3,2,3,2,6,4,3,1,3,2,5,4,3,8,10,4,5,5,6,10,11,11,17,15,10,14,13,12,16,18,15,24,27,15,28,16,26,33,24,20,29,26,26,44,36,48,46,45,32,38,41,58,45,52,70,34,52,49,49,53,47,61,61,70,76,64,61,53,55,66,62,68,75,61,63,65,60,73,69,64,69,62,65,67,62,58,73,61,60,62,64,56,60,55,54,59,64,50,43,50,48,43,50,38,32,31,33,25,34,43,24,21,27,25,24,23,25,19,20,13,17,11,11,9,15,8,12,6,6,12,11,10,9,9,6,6,5,4,2,6,3,5,4,5,5,1,1,-1,2,2,1,3,2,-1,1,-1,2,1,-2,1,1,-1,1,1,-5,2,-3,1,-92
