1.8849556,0.000#0.040#0.060#0.070#0.090#0.100#0.110#0.150#0.160#0.170#0.020#0.030#0.050#0.080#0.010#0.120#0.140#0.130#0.180#0.270#0.880#0.900#0.990#0.190#0.200#0.210#0.250#0.260#0.280#0.290#0.300#0.870#0.890#0.910#0.920#0.970#0.980#0.220#0.230#0.310#0.470#0.830#0.840#0.860#0.930#0.940#0.240#0.480#0.490#0.500#0.510#0.320#0.600#0.410#0.520#0.550#0.570#0.590#0.620#0.710#0.740#0.750#0.760#0.770#0.780#0.790#0.420#0.460#0.540#0.560#0.630#0.720#0.730#0.330#0.340#0.530#0.360#0.380#0.400#0.680#0.350#0.370#0.390#0.430#0.440,2.941e-02,-00000003,000000006,0,000000001,000000306,000000000,000000000
-20,1,-4,1,-11,1,-1,1,-19,2,-1,1,-1,1,-1,1,-5,1,-1,1,1,1,1,-1,3,2,1,2,2,1,2,1,-2,2,1,-2,2,-2,1,-1,2,-1,3,1,1,2,3,1,-1,3,3,4,-2,1,6,1,1,3,2,1,-1,1,6,3,-1,3,4,4,1,-1,1,4,2,2,1,1,1,1,3,2,1,1,-1,3,1,-2,1,1,1,2,1,-2,3,2,-2,1,-1,2,-2,2,-2,1,2,-3,2,3,-1,1,-2,2,-4,1,1,-2,1,1,1,1,1,1,-3,1,1,-11,2,-2,1,-14,1,-21,1,-59
-21,1,-5,1,-10,1,-2,1,-18,1,1,-1,1,-1,1,1,-5,1,-2,2,1,-1,1,2,3,1,1,2,2,2,1,-2,1,2,-3,2,-1,1,-1,2,-1,2,1,1,3,2,1,1,2,2,6,-2,1,6,-1,2,1,3,2,-2,6,2,2,3,2,6,-1,1,-1,1,5,1,3,1,1,-1,4,1,1,1,1,3,1,-3,2,-1,3,1,-2,3,-1,2,-1,1,-1,1,1,-1,1,1,-2,2,1,-2,1,4,-2,1,-1,1,1,-3,1,1,-3,1,2,1,1,1,-3,1,1,-11,1,1,-1,1,-14,1,-21,1,-58
-22,1,-4,1,-11,1,-1,1,-19,2,-1,1,-1,1,-1,1,-5,1,-2,2,1,1,-1,3,2,1,1,3,1,2,1,-2,2,1,-2,1,1,-1,1,-1,2,-1,2,2,1,2,2,1,1,3,3,4,-2,1,6,1,1,2,3,1,-1,1,6,2,1,3,4,4,1,-1,1,2,4,2,1,1,1,1,3,1,2,1,-1,3,1,-2,1,1,1,2,1,-2,3,2,-2,1,-1,2,-2,2,-2,1,2,-3,2,3,-1,1,-2,2,-4,1,1,-2,1,1,1,1,1,1,-3,1,1,-11,2,-2,1,-14,1,-21,1,-57
-22,1,-5,1,-10,1,-2,1,-18,1,1,-1,1,-1,1,1,-5,1,-2,2,1,-1,1,2,3,1,1,2,2,2,1,-2,1,2,-3,2,-1,1,-1,2,-1,2,1,1,3,2,1,1,2,2,5,1,-1,1,6,-1,2,1,3,2,-2,5,3,2,3,2,6,-1,1,-1,1,5,1,3,1,1,-1,4,1,1,1,1,3,1,-3,2,-1,3,1,-2,3,-1,2,-1,1,-1,1,1,-1,1,1,-2,2,1,-2,1,3,1,-1,1,-1,1,1,-3,1,1,-3,1,1,2,1,1,-3,1,1,-12,2,-1,1,-14,1,-21,1,-57
-23,1,-4,1,-11,1,-1,1,-19,2,-1,1,-1,1,-1,1,-5,1,-2,2,1,1,-1,3,2,1,1,3,1,2,1,-2,2,1,-2,1,1,-1,1,-1,2,-1,2,2,1,2,2,1,1,3,3,4,-2,1,6,1,1,2,3,1,-1,1,6,2,1,3,4,4,-1,1,1,2,4,1,2,1,1,1,3,1,2,1,-1,3,1,-2,1,1,1,2,1,-2,3,2,-2,1,-1,2,-2,2,-2,1,2,-3,2,3,-1,1,-2,2,-4,1,1,-2,1,1,1,1,1,1,-3,1,1,-11,2,-2,1,-14,1,-21,1,-56
-24,1,-4,1,-10,1,-2,1,-18,1,1,-1,1,-1,1,1,-5,1,-2,2,1,-1,1,2,3,1,1,2,2,2,1,-2,1,2,-3,2,-1,1,-1,2,-1,2,1,1,3,2,1,1,2,2,4,2,-1,1,5,1,2,1,3,2,-2,5,3,2,3,2,6,-1,1,-1,1,5,1,3,1,1,-1,4,1,1,1,1,3,1,-3,2,-1,2,2,-2,2,1,2,-1,1,-1,1,1,-1,1,1,-2,2,1,-2,1,3,1,-1,1,-1,1,1,-3,1,1,-3,1,1,2,1,1,-3,1,1,-12,2,-1,1,-14,1,-21,1,-56
-24,1,-4,1,-11,1,-1,1,-18,1,1,-1,1,-1,1,-1,1,-4,1,-2,1,2,-1,1,-1,3,2,2,1,2,2,2,-3,3,-3,2,-2,1,1,1,1,2,1,1,3,2,1,1,3,2,4,-1,1,2,4,1,2,2,2,1,-1,4,3,3,2,2,6,1,1,-1,1,5,1,3,-1,1,1,3,1,2,1,1,-1,3,1,-2,1,1,1,2,1,-1,1,2,2,-2,1,1,1,-1,1,1,-2,2,1,-3,4,1,-1,1,-2,2,-3,1,1,-3,1,1,2,1,-1,1,-2,1,-1,1,-11,2,-1,1,-15,1,-21,1,-55
-25,1,-4,1,-11,1,-1,1,-19,2,-1,1,-1,1,-1,1,-5,1,-2,2,1,1,-1,3,2,1,1,3,1,2,1,-2,2,1,-2,1,1,-1,1,-1,2,-1,2,2,1,2,2,1,1,3,3,4,-2,1,6,-1,2,2,2,2,-2,7,2,1,3,4,4,-1,1,1,2,4,1,2,1,1,1,3,1,2,1,-1,3,1,-2,1,1,1,2,1,-2,3,1,1,-1,1,-1,2,-2,2,-2,1,2,-3,2,3,-1,1,-2,2,-4,1,1,-2,1,1,1,1,1,1,-3,1,1,-11,1,1,-1,1,-14,1,-21,1,-54
-26,1,-4,1,-11,1,-1,1,-18,1,1,-1,1,-1,1,1,-5,1,-2,2,1,-1,1,2,3,1,1,2,2,2,1,-2,1,2,-3,2,-1,1,-1,2,-1,2,1,1,2,3,1,1,2,2,4,2,-1,1,5,1,2,1,3,2,-2,4,4,2,2,3,6,-1,1,-1,1,5,1,3,-1,2,-1,3,2,1,1,1,3,1,-3,2,-1,2,2,-2,1,2,2,-1,1,-1,1,1,-1,1,1,-2,2,1,-2,1,3,1,-1,1,-1,1,1,-3,1,1,-3,1,1,2,1,1,-3,1,1,-12,2,-1,1,-14,1,-22,1,-53
-26,1,-4,1,-11,1,-1,1,-18,1,1,-1,1,-1,1,-1,1,-5,1,-1,1,2,-1,1,-1,3,2,2,1,2,1,3,-3,2,1,-2,2,-2,1,1,1,-1,3,1,1,3,2,1,1,3,2,4,-1,1,2,4,1,2,2,2,1,-1,4,3,3,2,2,6,1,1,-1,1,5,1,3,-1,1,1,3,1,2,1,1,-1,3,1,-2,1,1,1,2,1,-1,1,2,2,-2,1,1,1,-1,1,1,-2,2,1,-3,4,1,-1,1,-2,2,-3,1,1,-3,1,1,2,1,-1,1,-2,1,-1,1,-11,2,-1,1,-15,1,-21,1,-53
