1.8849556,0.000#0.810#0.830#0.820#0.340#0.780#0.800#0.290#0.350#0.770#0.790#0.840#0.200#0.300#0.210#0.760#0.240#0.330#0.360#0.380#0.850#0.180#0.190#0.220#0.230#0.250#0.260#0.280#0.320#0.390#0.750#0.310#0.400#0.410#0.470#0.170#0.270#0.420#0.720#0.860#0.430#0.450#0.460#0.730#0.740#0.160#0.440#0.530#0.120#0.060#0.070,4.000e-02,-00000005,000000007,0,000000001,000000300,000000000,000000000
-64,1,-12,1,-1,3,-1,1,1,-1,1,1,1,1,1,-1,2,4,2,1,-1,3,2,2,1,2,4,3,-1,6,3,2,4,5,4,1,6,3,2,7,3,5,4,5,8,6,3,6,4,2,5,7,6,6,3,9,9,10,15,7,11,6,8,3,7,4,5,6,8,7,5,10,13,10,9,8,7,7,9,10,10,4,6,7,5,6,5,5,8,6,3,4,5,5,3,2,4,2,1,2,2,7,2,3,1,-1,1,3,3,2,-2,2,3,3,-1,2,-2,2,1,1,1,-1,2,-5,1,-3,2,-1,1,1,-3,2,-6,1,-77
-84,1,-12,1,-1,1,2,1,1,-1,1,1,1,1,1,-1,2,4,2,1,-1,2,2,2,1,2,4,4,-1,4,5,2,2,7,3,1,2,8,2,7,2,3,7,5,6,7,4,4,4,4,4,7,6,5,5,4,12,11,12,8,11,9,4,5,7,5,5,6,5,10,6,9,11,10,9,9,6,8,8,12,8,7,5,5,5,6,7,6,5,8,4,4,5,5,3,1,5,1,2,2,1,6,3,4,1,-1,1,2,2,4,-2,2,3,3,-1,1,1,-1,2,-1,2,-1,1,2,-5,1,-3,2,-1,1,-1,1,-2,2,-7,1,-56
-85,1,-11,1,-1,1,2,1,1,-2,2,1,1,-1,1,-1,2,4,3,-1,2,2,1,2,1,3,4,2,3,4,2,3,5,4,3,1,7,2,4,6,2,7,4,3,10,4,4,5,5,2,5,8,5,5,3,11,12,8,12,11,9,7,5,3,8,3,7,8,6,8,5,11,14,7,9,6,10,4,11,11,8,7,3,6,5,7,7,2,11,4,2,7,3,6,1,4,2,2,1,2,3,6,4,2,-1,1,1,2,4,1,-2,2,3,3,-1,2,-1,1,1,1,1,1,-1,2,-4,1,-3,1,1,-1,1,1,-2,1,1,-6,1,-56
-85,1,-11,1,-1,1,2,1,1,-2,2,1,1,1,-2,2,5,2,-1,2,2,1,2,1,4,3,2,3,5,3,1,5,4,3,1,8,1,8,2,4,7,5,3,8,5,4,4,5,2,6,7,7,5,2,10,13,11,9,10,10,6,5,4,6,5,5,8,7,8,6,10,14,10,6,6,11,6,12,6,9,6,3,6,7,5,9,3,8,5,2,6,5,5,-1,5,2,2,1,2,5,4,3,2,-1,1,2,1,5,-2,2,3,3,-1,1,1,-1,2,-1,2,-1,1,-1,2,-4,1,-3,1,1,1,-1,1,-2,2,-7,1,-56
-73,1,-11,1,-1,1,2,1,1,-2,2,1,1,1,-2,2,5,2,-1,2,2,1,2,1,4,3,2,3,5,3,1,5,4,3,1,8,1,8,2,4,7,5,3,8,5,4,4,5,2,6,7,7,5,2,10,13,11,9,10,10,6,5,4,6,5,5,8,7,8,6,10,14,10,6,6,11,6,12,6,9,6,3,6,7,5,9,3,8,5,2,6,5,5,-1,5,2,2,1,2,5,4,3,2,-1,1,2,1,5,-2,2,3,3,-1,1,1,-1,2,-1,2,-1,1,-1,2,-4,1,-3,1,1,1,-1,1,-2,2,-7,1,-68
-84,1,-11,1,-1,1,2,1,1,-2,2,1,1,1,-2,2,5,2,-1,2,2,1,2,1,4,3,2,3,5,3,1,5,4,3,1,8,1,8,2,4,7,5,3,8,5,4,4,5,2,6,7,7,5,2,10,13,11,9,10,10,6,5,4,6,5,5,8,7,8,6,10,14,10,6,6,11,6,12,6,9,6,3,6,7,5,9,3,8,5,2,6,5,5,-1,5,2,2,1,2,5,4,3,2,-1,1,2,1,5,-2,2,3,3,-1,1,1,-1,2,-1,2,-1,1,-1,2,-4,1,-3,1,1,1,-1,1,-2,2,-7,1,-57
-84,1,-12,1,-1,3,-1,1,1,-1,1,1,1,1,1,-1,2,4,2,1,-1,3,2,2,1,2,4,3,-1,6,3,2,4,5,4,1,6,3,2,7,3,5,4,5,8,6,3,6,4,2,5,7,6,6,3,9,9,10,15,7,11,6,8,3,7,4,5,6,8,7,5,10,13,10,9,8,7,7,9,10,10,4,6,7,5,6,5,5,8,6,3,4,5,5,3,2,4,2,1,2,2,7,2,3,1,-1,1,3,3,2,-2,2,3,3,-1,2,-2,2,1,1,1,-1,2,-5,1,-3,2,-1,1,1,-3,2,-6,1,-57
-71,1,-12,1,-1,1,2,1,1,-1,1,1,1,1,1,-1,2,4,2,1,-1,2,2,2,1,2,4,4,-1,4,5,2,2,7,3,1,2,8,2,7,2,3,7,5,6,7,4,4,4,4,4,7,6,5,5,4,12,11,12,8,11,9,4,5,7,5,5,6,5,10,6,9,11,10,9,9,6,8,8,12,8,7,5,5,5,6,7,6,5,8,4,4,5,5,3,1,5,1,2,2,1,6,3,4,1,-1,1,2,2,4,-2,2,3,3,-1,1,1,-1,2,-1,2,-1,1,2,-5,1,-3,2,-1,1,-1,1,-2,2,-7,1,-69
-73,1,-11,1,-1,1,2,1,1,-2,2,1,1,-1,1,-1,2,4,3,-1,2,2,1,2,1,3,4,2,3,4,2,3,5,4,3,1,7,2,4,6,2,7,4,3,10,4,4,5,5,2,5,8,5,5,3,11,12,8,12,11,9,7,5,3,8,3,7,8,6,8,5,11,14,7,9,6,10,4,11,11,8,7,3,6,5,7,7,2,11,4,2,7,3,6,1,4,2,2,1,2,3,6,4,2,-1,1,1,2,4,1,-2,2,3,3,-1,2,-1,1,1,1,1,1,-1,2,-4,1,-3,1,1,-1,1,1,-2,1,1,-6,1,-68
-83,1,-12,1,-1,1,2,1,1,-1,1,1,1,1,1,-1,2,4,2,1,-1,2,2,2,1,2,4,4,-1,4,5,2,2,7,3,1,2,8,2,7,2,3,7,5,6,7,4,4,4,4,4,7,6,5,5,4,12,11,12,8,11,9,4,5,7,5,5,6,5,10,6,9,11,10,9,9,6,8,8,12,8,7,5,5,5,6,7,6,5,8,4,4,5,5,3,1,5,1,2,2,1,6,3,4,1,-1,1,2,2,4,-2,2,3,3,-1,1,1,-1,2,-1,2,-1,1,2,-5,1,-3,2,-1,1,-1,1,-2,2,-7,1,-57
