0.0000000,0.000#0.290,1.400e+01,-00002034,000002390,1,000000014,000000316,000000000,000000000
-67,1,1,-4,1,-1,1,1,1,1,-2,1,2,3,3,1,-1,2,3,2,6,5,2,2,4,3,7,4,8,8,9,4,6,7,6,8,14,9,11,6,11,15,16,11,12,16,11,26,21,21,19,10,20,17,18,24,33,27,26,24,29,37,26,27,27,34,32,30,30,31,37,40,39,33,27,27,25,36,40,34,34,36,24,34,31,18,29,24,30,28,30,35,23,36,18,30,20,21,22,29,12,13,17,16,14,18,17,13,16,13,10,12,10,14,12,8,7,5,7,4,5,11,6,5,4,7,6,4,5,4,2,-1,4,1,3,2,2,2,1,2,2,1,-2,2,-1,3,-2,1,-2,1,-14,1,-78
-67,1,1,-4,1,-1,1,1,1,1,-2,1,4,1,2,2,1,1,3,2,6,5,2,2,3,4,7,4,9,7,6,7,6,7,7,7,9,14,9,7,11,16,18,9,14,14,14,22,21,22,17,12,22,15,19,23,32,27,28,21,28,40,24,29,32,28,33,30,29,32,34,42,38,34,20,34,25,36,31,44,31,39,25,33,24,25,29,24,26,31,32,34,34,23,24,26,17,23,21,31,10,15,16,17,15,16,15,16,13,16,10,12,13,10,12,9,10,2,6,5,8,8,4,7,5,6,5,5,5,4,1,1,3,2,2,3,2,2,1,2,2,1,-3,2,2,1,-1,1,-2,1,-14,1,-78
