0.0000000,0.000#0.920,1.111e-01,-00000017,000000018,0,000000001,000000315,000000000,000000000
-59,1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,4,2,1,5,2,1,4,5,5,5,9,9,15,15,12,13,13,15,13,18,22,24,25,30,26,22,33,41,40,49,55,55,65,67,63,87,79,87,108,82,88,123,126,116,140,140,143,159,162,186,185,195,200,212,219,248,243,275,244,293,302,317,297,281,331,303,306,324,348,363,371,393,419,393,396,390,385,384,393,423,397,426,372,386,369,431,418,376,380,342,380,382,345,368,323,346,327,348,340,273,288,267,286,244,259,271,251,272,237,204,212,209,195,163,191,165,159,165,140,113,104,127,115,104,82,80,83,93,79,73,47,64,55,61,45,52,34,45,41,22,21,19,29,15,22,20,14,12,17,14,10,8,4,8,8,5,2,1,4,4,2,3,1,1,-1,2,1,-7,1,1,-67
-67,1,-1,1,-1,1,1,-1,1,-1,1,1,1,-1,5,1,2,3,4,1,3,5,5,4,10,8,11,15,14,13,14,15,11,20,18,25,21,31,27,20,34,39,37,52,54,54,61,62,66,77,86,88,105,80,88,112,121,128,138,128,145,158,162,172,197,181,208,205,223,230,252,252,268,269,308,303,309,295,303,308,306,325,339,356,364,395,414,403,388,379,392,388,401,390,424,416,399,390,360,419,402,398,390,341,379,372,351,375,326,332,340,352,322,316,274,274,276,263,250,256,271,257,246,225,199,214,186,185,181,165,173,164,149,127,94,116,128,94,101,71,83,91,89,77,53,55,61,59,47,50,40,40,44,28,20,21,23,23,14,22,15,14,13,20,10,10,5,6,9,4,3,2,4,1,5,2,2,-1,1,2,-1,1,-6,1,1,-59
