0.0000000,0.000#0.490#0.450#0.460#0.470#0.550#0.570#0.640#0.650#0.420#0.440#0.480#0.500#0.540#0.560#0.580#0.590#0.600#0.620#0.630#0.680#0.750#0.760#0.770#0.410#0.430#0.510#0.520#0.530#0.670#0.690#0.700#0.710#0.720#0.740#0.780#0.790#0.800#0.810#0.820#0.850#0.860#0.090#0.100#0.110#0.120#0.390#0.400#0.660#0.730#0.830#0.840#0.080#0.140#0.150#0.160#0.180#0.190#0.870#0.030#0.060#0.070#0.170#0.200#0.210#0.330#0.370#0.380#0.880#0.040#0.050#0.220#0.290#0.300#0.310#0.340#0.890#0.900#0.920#0.930#0.940#0.010#0.230#0.250#0.260#0.270#0.350#0.910#0.950#0.960,6.250e-02,-00000008,000000011,0,000000001,000000304,000000000,000000000
-26,1,-5,1,-8,1,-2,1,-3,1,1,2,-2,1,-6,1,-11,1,-1,2,-7,1,-2,1,-2,1,1,-2,3,1,-1,1,-4,1,1,-1,1,-1,2,1,-1,1,-1,1,1,-1,1,1,1,2,-1,1,2,2,2,-1,1,-1,2,-5,1,2,-1,1,3,1,3,1,-3,2,4,1,-2,1,1,-1,1,-3,1,-3,1,-2,1,1,1,-1,1,-4,1,2,1,2,2,2,-5,1,-1,1,-2,2,-1,2,1,2,-6,1,-2,1,2,-3,1,-4,1,-6,1,-5,1,-80
-34,1,-5,1,-8,1,-2,1,-3,1,2,1,-2,1,-6,1,-11,1,-1,2,-7,1,-2,1,-2,1,1,-2,3,1,-1,1,-4,1,1,-1,1,-1,2,1,-1,1,-1,1,1,-1,2,-1,1,2,-1,2,3,-1,2,-1,1,-1,2,-4,1,1,1,1,1,2,2,2,1,-3,2,4,1,-2,1,1,-1,1,-3,1,-3,1,-2,1,1,1,-1,1,-4,1,3,-1,2,2,2,-5,1,-1,1,-2,2,-1,2,1,2,-6,1,-2,1,2,-3,1,-4,1,-6,1,-5,1,-72
-33,1,-5,1,-8,1,-2,1,-4,2,1,1,-1,1,-6,1,-11,1,-1,2,-7,1,-2,1,-2,1,-1,1,-1,2,2,-2,1,-3,1,1,-1,1,-1,1,2,-1,1,-1,1,1,-1,1,1,1,1,1,1,2,2,2,-1,1,-1,1,1,-4,1,2,-1,1,3,1,2,2,-3,2,3,2,-2,1,1,-1,1,-3,1,-3,1,-2,1,1,1,-2,1,-3,1,2,1,1,3,2,-5,1,-2,1,-1,2,-1,2,-1,3,-6,1,-3,2,1,-2,1,-5,1,-5,1,-5,1,-73
-34,1,-4,1,-8,1,-2,1,-4,2,1,1,-1,1,-6,1,-11,1,-1,1,1,-6,1,-2,1,-2,1,-1,1,-1,2,2,-2,1,-4,2,-1,1,-1,1,2,-1,1,-2,2,-2,2,1,-1,2,-1,3,2,2,-2,1,1,1,-4,1,2,-1,1,3,1,2,2,-3,1,2,4,-3,2,-1,1,-3,1,-3,1,-2,1,1,1,-2,1,-3,1,1,2,1,3,2,-5,1,-2,1,-1,2,-1,2,-1,3,-6,1,-3,2,1,-3,1,-4,1,-5,1,-5,1,-73
-34,1,-4,1,-8,1,-3,1,-3,1,2,1,-2,1,-5,1,-11,1,-1,1,1,-6,1,-3,1,-1,1,-1,1,-1,1,3,-2,1,-4,2,-1,1,-2,2,1,1,-2,2,-2,2,-1,1,2,-1,3,2,2,-2,1,-1,2,-4,1,2,-1,1,3,1,2,2,-3,1,1,5,-3,2,-1,1,-3,1,-3,1,-2,1,1,-1,1,-1,1,-3,1,-1,3,1,3,-1,2,-4,1,-2,1,-1,1,1,1,1,3,-6,1,-3,2,1,-3,1,-4,1,-5,1,-5,1,-73
-35,1,-5,1,-8,1,-2,1,-3,1,2,1,-2,1,-6,1,-10,1,-2,2,-6,1,-3,1,-2,1,1,-2,3,1,-1,1,-4,1,1,-1,1,-1,2,1,-1,1,-1,2,-2,2,-1,1,2,-1,2,3,1,1,-1,1,-1,2,-4,1,1,1,1,1,3,1,2,1,-3,2,5,-3,1,1,-1,1,-3,1,-3,1,-2,1,1,1,-1,1,-3,1,-1,3,-1,3,1,2,-5,1,-1,1,-2,2,-1,2,1,2,-6,1,-2,1,2,-3,1,-4,1,-6,1,-5,1,-71
-35,1,-5,1,-8,1,-2,1,-3,1,1,2,-2,1,-6,1,-11,1,-1,2,-7,1,-2,1,-2,1,-1,1,-1,3,1,-1,1,-4,1,1,-1,1,-1,2,1,-1,1,-1,1,1,-1,1,1,1,1,1,1,2,2,2,-1,1,-1,2,-5,1,2,-1,1,3,1,2,2,-3,2,3,2,-2,1,1,-1,1,-3,1,-3,1,-2,1,1,1,-2,1,-3,1,2,1,1,3,2,-5,1,-2,1,-1,2,-1,2,1,2,-6,1,-3,3,-3,1,-5,1,-5,1,-5,1,-71
-36,1,-5,1,-8,1,-2,1,-4,2,1,1,-1,1,-6,1,-11,1,-1,1,1,-6,1,-2,1,-2,1,-1,1,-1,2,2,-2,1,-3,1,1,-1,1,-1,1,2,-1,1,-1,1,1,-2,2,1,1,1,-1,3,2,2,-1,1,-1,1,1,-4,1,2,-1,1,3,1,2,2,-3,1,3,3,-2,1,1,-1,1,-3,1,-3,1,-2,1,1,1,-2,1,-3,1,1,2,1,3,2,-5,1,-2,1,-1,2,-1,2,-1,3,-6,1,-3,2,1,-2,1,-5,1,-5,1,-5,1,-70
-37,1,-4,1,-8,1,-2,1,-4,2,1,1,-1,1,-6,1,-11,1,-1,1,1,-6,1,-2,1,-2,1,-1,1,-1,1,3,-2,1,-4,2,-1,1,-1,1,2,-1,1,-2,2,-2,2,1,-1,2,-1,3,2,2,-2,1,-1,2,-4,1,2,-1,1,3,1,2,2,-3,1,2,4,-3,2,-1,1,-3,1,-3,1,-2,1,1,1,-2,1,-3,1,1,2,1,3,2,-5,1,-2,1,-1,1,1,2,-1,3,-6,1,-3,2,1,-3,1,-4,1,-5,1,-5,1,-70
-33,1,-4,1,-8,1,-3,1,-3,1,2,1,-2,1,-6,1,-10,1,-2,2,-6,1,-3,1,-2,1,1,-2,3,1,-1,1,-4,1,1,-1,1,-1,2,1,-1,1,-1,2,-2,2,-1,1,2,-1,2,3,2,-2,1,-1,2,-4,1,1,1,1,1,3,1,2,1,-3,2,5,-3,1,1,-1,1,-3,1,-3,1,-2,1,1,1,-1,1,-3,1,-1,3,1,2,1,2,-5,1,-1,1,-2,2,-1,2,2,1,-5,1,-3,1,2,-3,1,-4,1,-6,1,-5,1,-73
