0.0000000,0.000#0.710,3.333e-01,-00000051,000000049,0,000000001,000000300,000000000,000000000
-31,1,-13,1,-12,1,-1,1,1,-6,1,-3,1,1,1,2,-2,3,1,-2,1,-1,2,3,6,-1,2,3,2,2,1,-1,2,2,3,2,3,6,2,5,1,4,4,5,3,8,7,2,5,5,5,4,7,13,7,8,6,6,4,8,13,5,8,11,12,7,16,13,4,5,7,8,7,13,10,8,11,9,11,14,17,14,11,11,4,12,9,16,8,14,9,10,12,10,13,12,9,9,9,12,11,6,13,15,10,4,16,7,14,7,12,10,11,15,15,7,5,6,7,8,7,3,4,4,4,17,8,14,5,6,4,4,4,5,9,7,6,4,3,4,-1,5,3,4,7,2,4,5,2,3,2,7,3,2,1,-1,2,1,2,1,3,-1,5,1,1,1,-1,1,-1,1,-8,1,1,2,1,-1,1,1,-15,1,-37
-33,1,-13,1,-12,1,-1,1,-1,1,-5,1,-3,1,1,1,2,-2,3,1,-2,1,-1,2,1,6,2,2,3,1,3,-1,1,2,2,3,1,3,4,4,5,2,3,4,5,3,9,6,3,4,6,5,3,7,13,7,7,8,5,4,9,11,6,7,13,11,8,12,16,5,5,5,10,7,12,10,8,9,12,9,16,15,14,11,10,6,13,7,14,10,14,10,10,11,12,10,14,8,11,8,12,12,5,13,14,11,5,15,6,14,9,12,9,12,11,18,7,6,5,6,9,6,5,4,4,3,17,8,13,7,4,6,2,6,5,8,7,7,3,3,5,-1,3,5,4,6,3,4,5,2,1,4,6,3,3,1,-1,2,1,2,1,3,-1,5,1,1,1,-2,1,1,-9,2,2,1,-1,1,1,-15,1,-35
