0.0000000,0.000#0.280#0.290#0.300#0.040#0.050#0.060#0.070#0.080#0.090#0.100#0.110#0.120#0.130#0.140#0.150#0.160#0.170#0.180#0.190#0.200#0.210#0.220#0.230#0.240#0.250#0.260#0.270#0.010#0.020#0.030#0.310#0.320#0.330#0.340#0.350#0.360#0.370#0.380#0.390#0.400#0.410#0.420#0.430#0.440#0.450#0.460#0.470#0.480#0.490#0.500#0.510#0.520#0.530#0.540#0.550#0.560#0.570#0.740#0.750#0.760#0.770#0.780#0.790#0.800#0.810#0.820#0.830#0.840#0.850#0.860#0.870#0.880#0.890#0.900#0.910#0.920#0.930#0.940#0.950#0.960#0.970#0.980#0.990#0.580#0.590#0.600#0.610#0.620#0.630#0.640#0.650#0.660#0.670#0.680#0.690#0.700#0.710#0.720#0.730,6.667e-02,-00000014,000000007,0,000000001,000000315,000000000,000000000
-145,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-64
-149,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-59
-149,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-59
-149,1,-6,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-59
-146,1,-5,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-63
-146,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-63
-146,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-63
-146,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-14,1,-63
-146,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-62
-146,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-62
-146,1,-6,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-62
-147,1,-5,1,-12,1,-31,1,-3,1,-27,1,-6,1,-14,1,-62
-147,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-62
-147,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-62
-147,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-14,1,-62
-147,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-61
-147,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-61
-148,1,-5,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-61
-148,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-61
-148,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-61
-148,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-61
-148,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-60
-148,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-60
-148,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-60
-149,1,-5,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-60
-149,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-60
-149,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-60
-149,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-14,1,-60
-145,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-63
-145,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-63
-145,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-63
-150,1,-5,1,-12,1,-31,1,-3,1,-27,1,-6,1,-14,1,-59
-150,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-59
-150,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-59
-150,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-14,1,-59
-150,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-58
-150,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-58
-151,1,-5,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-58
-151,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-58
-151,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-58
-151,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-58
-151,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-57
-151,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-57
-151,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-57
-152,1,-5,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-57
-152,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-57
-152,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-57
-152,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-14,1,-57
-152,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-56
-152,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-56
-152,1,-6,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-56
-153,1,-5,1,-12,1,-31,1,-3,1,-27,1,-6,1,-14,1,-56
-153,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-56
-153,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-56
-153,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-14,1,-56
-153,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-55
-153,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-55
-154,1,-5,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-55
-156,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-14,1,-53
-156,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-52
-156,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-52
-157,1,-5,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-52
-157,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-52
-157,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-52
-157,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-52
-157,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-51
-157,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-51
-157,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-51
-158,1,-5,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-51
-158,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-51
-158,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-51
-158,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-14,1,-51
-158,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-50
-158,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-50
-158,1,-6,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-50
-159,1,-5,1,-12,1,-31,1,-3,1,-27,1,-6,1,-14,1,-50
-159,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-50
-159,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-50
-159,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-14,1,-50
-159,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-49
-159,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-49
-160,1,-5,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-49
-160,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-49
-160,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-49
-154,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-55
-154,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-55
-154,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-55
-154,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-54
-154,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-54
-154,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-54
-155,1,-5,1,-12,1,-31,1,-3,1,-27,1,-5,1,-15,1,-54
-155,1,-5,1,-12,1,-31,1,-4,1,-26,1,-6,1,-14,1,-54
-155,1,-6,1,-11,1,-32,1,-3,1,-26,1,-6,1,-14,1,-54
-155,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-14,1,-54
-155,1,-6,1,-11,1,-32,1,-3,1,-27,1,-5,1,-15,1,-53
