0.0000000,0.000#0.280#0.290#0.300#0.260#0.870#0.850#0.860#0.020#0.030#0.040#0.050#0.060#0.100#0.110#0.120#0.130#0.140#0.270#0.310#0.620#0.630#0.010#0.070#0.090#0.150#0.230#0.250#0.320#0.330#0.390#0.400#0.410#0.610#0.830#0.840#0.880#0.940#0.080#0.160#0.200#0.210#0.220#0.240#0.570#0.580#0.590#0.600#0.650#0.780#0.370#0.380#0.420#0.440#0.450#0.460#0.820#0.890#0.900#0.950#0.960#0.170#0.180#0.340#0.350#0.360#0.430#0.470#0.480#0.490#0.510#0.520#0.530#0.560#0.660#0.680#0.690#0.700#0.710#0.770#0.810#0.970#0.980#0.990#0.190#0.500#0.540#0.550#0.670#0.720#0.730#0.740,1.250e-01,-00000018,000000023,0,000000001,000000328,000000000,000000000
-101,2,-4,1,-3,1,1,1,1,-2,2,1,2,1,2,-2,3,-1,1,2,1,2,1,3,-1,2,3,1,-1,3,1,2,-1,2,1,1,4,1,2,1,2,-1,3,3,3,2,-2,2,4,1,2,-1,1,3,2,-2,1,1,1,-3,1,-1,1,-15,1,-4,1,1,-5,1,-1,1,-124
-103,2,-4,1,-3,1,1,1,1,-2,2,1,1,2,1,1,-1,2,1,-1,3,1,2,1,1,2,1,3,2,-1,2,1,2,1,2,-1,2,2,3,2,1,1,1,3,3,2,2,1,-1,2,4,-1,3,-1,1,3,-1,2,-1,1,1,1,-3,1,-2,1,-15,1,-3,1,1,-6,1,-1,1,-121
-103,2,-4,1,-3,1,1,1,1,-2,2,1,-1,3,1,1,-1,2,1,-1,3,1,2,1,1,2,1,3,2,-1,2,1,2,1,2,-1,2,2,3,2,1,-1,2,3,2,3,2,1,-1,2,3,1,2,1,1,3,-1,2,-1,1,1,1,-3,1,-2,1,-15,1,-3,1,1,-6,1,-1,1,-121
-103,2,-4,1,-3,1,1,1,1,-2,2,1,-1,3,-1,2,-1,2,1,-1,3,1,1,2,-1,3,1,3,2,-1,1,2,2,1,2,-1,2,2,3,2,1,-1,2,2,2,4,2,1,-1,2,3,1,2,1,1,2,1,2,-1,1,1,1,-3,1,-2,1,-15,1,-4,2,-6,1,-1,1,-121
-103,2,-4,1,-3,1,1,1,1,-2,2,1,2,1,1,1,-1,3,-1,1,2,1,2,1,2,1,1,4,1,-1,2,2,1,1,2,1,1,4,1,2,1,2,-1,3,3,3,1,1,-1,2,4,-1,3,-1,1,3,2,-2,1,1,1,-3,1,-2,1,-14,1,-4,1,1,-5,1,-2,1,-121
-108,2,-4,1,-3,1,1,1,1,-2,2,1,2,1,2,-2,3,-1,1,2,1,2,1,3,-1,2,3,1,-1,3,1,2,-1,2,1,1,5,-1,2,1,2,-1,3,3,3,2,-1,1,1,4,2,1,1,-1,3,2,-2,1,1,1,-3,1,-1,1,-15,1,-4,2,-6,1,-1,1,-117
-107,1,1,-4,1,-3,1,1,1,1,-2,2,1,2,1,2,-1,2,1,-1,1,2,1,3,-1,3,-1,4,1,1,-1,3,1,2,-1,2,1,2,4,-1,3,-1,2,-1,3,4,2,2,-1,1,2,3,2,1,1,-1,3,2,-2,2,-1,1,-3,1,-1,1,-15,1,-4,2,-6,1,-1,1,-117
-107,1,1,-4,1,-3,1,1,1,1,-2,2,1,2,1,2,-1,1,2,-1,1,2,1,3,-1,3,-1,4,1,1,-1,3,1,2,-1,2,1,2,4,-1,2,1,2,-1,3,4,2,2,-1,1,2,3,2,1,1,-1,3,2,-2,2,-1,1,-3,1,-1,1,-15,1,-4,2,-6,1,-1,1,-117
-101,2,-4,1,-3,1,1,1,1,-2,2,1,2,1,1,1,-1,2,1,1,2,1,2,1,1,2,1,3,2,-1,2,1,2,1,2,1,1,2,3,2,1,1,1,3,3,2,2,1,-1,2,4,-1,3,-1,1,3,2,-2,1,1,1,-3,1,-2,1,-14,1,-4,1,1,-5,1,-2,1,-123
-101,2,-4,1,-3,1,1,1,1,-2,2,1,1,2,1,1,-1,2,1,-1,3,1,2,1,1,2,1,3,2,-1,2,1,2,1,2,-1,2,2,3,2,1,1,1,3,3,2,2,1,-1,2,4,-1,3,-1,1,3,-1,2,-1,1,1,1,-3,1,-2,1,-15,1,-3,1,1,-6,1,-1,1,-123
-101,2,-4,1,-3,1,1,1,1,-2,2,1,-1,3,1,1,-1,2,1,-1,3,1,2,1,1,2,1,3,2,-1,2,1,2,1,2,-1,2,2,3,2,1,-1,2,3,2,3,2,1,-1,2,3,1,2,1,1,3,-1,2,-1,1,1,1,-3,1,-2,1,-15,1,-3,1,1,-6,1,-1,1,-123
-101,2,-4,1,-3,1,1,1,1,-2,2,1,-1,3,-1,2,-1,2,1,-1,3,1,1,2,-1,3,1,3,2,-1,1,2,2,1,2,-1,2,2,3,2,1,-1,2,2,2,4,2,1,-1,2,3,1,2,1,1,2,1,2,-1,1,1,1,-3,1,-2,1,-15,1,-4,2,-6,1,-1,1,-123
-101,1,1,-3,1,-3,1,1,-1,2,-2,2,1,-1,3,-1,2,-1,2,1,-1,2,2,-1,3,-1,3,1,3,1,1,1,2,2,1,1,1,2,2,3,1,2,-1,2,2,1,5,2,1,-1,1,3,2,2,1,1,1,2,2,-2,2,1,-3,1,-2,1,-15,1,-4,2,-6,1,-1,1,-123
