1.8849556,0.000#0.010#0.020#0.030#0.040#0.050#0.060#0.070#0.080#0.090#0.100#0.110#0.120#0.130#0.820#0.830#0.840#0.850#0.860#0.870#0.880#0.890#0.900#0.910#0.920#0.930#0.940#0.950#0.960#0.970#0.980#0.990#0.140#0.150#0.160#0.170#0.180#0.190#0.660#0.670#0.680#0.690#0.700#0.710#0.730#0.740#0.750#0.760#0.770#0.780#0.790#0.800#0.810#0.200#0.210#0.220#0.230#0.240#0.250#0.260#0.270#0.280#0.290#0.300#0.310#0.320#0.330#0.340#0.350#0.360#0.370#0.380#0.390#0.400#0.410#0.420#0.430#0.440#0.450#0.460#0.560#0.570#0.580#0.590#0.600#0.610#0.620#0.630#0.640#0.650#0.720#0.470#0.480#0.490#0.500#0.510#0.520#0.530#0.540,6.667e-02,000000042,000000063,0,000000001,000000315,000000008,000000001
-19,1,-45,1,-24,1,-3,1,-61,1,-1,1,-3,1,-89,1,-1,1,-17,1,-42
-19,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-42
-19,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-41
-19,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-41
-19,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-41
-20,1,-44,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-41
-20,1,-45,1,-23,1,-4,1,-61,1,1,-4,1,-89,1,-1,1,-17,1,-41
-20,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-41
-20,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-41
-20,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-40
-20,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-40
-20,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-40
-21,1,-44,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-40
-21,1,-45,1,-23,1,-4,1,-61,1,1,-4,1,-89,1,-1,1,-17,1,-40
-31,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-29
-31,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-29
-31,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-29
-32,1,-44,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-29
-32,1,-45,1,-23,1,-4,1,-61,1,1,-4,1,-89,1,-1,1,-17,1,-29
-32,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-29
-32,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-29
-32,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-28
-32,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-28
-32,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-28
-33,1,-44,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-28
-33,1,-45,1,-23,1,-4,1,-61,1,1,-4,1,-89,1,-1,1,-17,1,-28
-33,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-28
-33,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-27
-33,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-27
-33,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-27
-33,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-27
-34,1,-44,1,-24,1,-4,1,-61,1,1,-4,1,-88,1,-2,1,-17,1,-27
-21,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-40
-21,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-39
-21,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-39
-21,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-39
-21,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-39
-22,1,-44,1,-24,1,-4,1,-61,1,1,-4,1,-88,1,-2,1,-17,1,-39
-29,1,-45,1,-23,1,-4,1,-61,1,1,-4,1,-89,1,-1,1,-17,1,-32
-29,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-32
-29,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-32
-29,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-31
-29,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-31
-29,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-31
-30,1,-45,1,-23,1,-4,1,-61,1,1,-4,1,-89,1,-1,1,-17,1,-31
-30,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-31
-30,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-30
-30,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-30
-30,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-30
-30,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-30
-31,1,-44,1,-24,1,-4,1,-61,1,1,-4,1,-88,1,-2,1,-17,1,-30
-31,1,-45,1,-24,1,-3,1,-61,1,-1,1,-3,1,-89,1,-1,1,-17,1,-30
-31,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-30
-22,1,-45,1,-24,1,-3,1,-61,1,-1,1,-3,1,-89,1,-1,1,-17,1,-39
-22,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-39
-22,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-38
-22,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-38
-22,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-38
-23,1,-44,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-38
-23,1,-45,1,-23,1,-4,1,-61,1,1,-4,1,-89,1,-1,1,-17,1,-38
-23,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-38
-23,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-38
-23,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-37
-23,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-37
-23,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-37
-24,1,-44,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-37
-24,1,-45,1,-23,1,-4,1,-61,1,1,-4,1,-89,1,-1,1,-17,1,-37
-24,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-37
-24,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-36
-24,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-36
-24,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-36
-24,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-36
-25,1,-44,1,-24,1,-4,1,-61,1,1,-4,1,-88,1,-2,1,-17,1,-36
-25,1,-45,1,-24,1,-3,1,-61,1,-1,1,-3,1,-89,1,-1,1,-17,1,-36
-25,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-36
-25,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-35
-25,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-35
-25,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-35
-26,1,-44,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-35
-26,1,-45,1,-23,1,-4,1,-61,1,1,-4,1,-89,1,-1,1,-17,1,-35
-27,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-33
-27,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-33
-27,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-33
-28,1,-44,1,-24,1,-4,1,-61,1,1,-4,1,-88,1,-2,1,-17,1,-33
-28,1,-45,1,-24,1,-3,1,-61,1,-1,1,-3,1,-89,1,-1,1,-17,1,-33
-28,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-33
-28,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-32
-28,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-32
-28,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-32
-29,1,-44,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-32
-30,1,-44,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-31
-26,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-35
-26,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-35
-26,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-18,1,-34
-26,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-1,1,-18,1,-34
-26,1,-45,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-34
-27,1,-44,1,-24,1,-3,1,-62,1,1,-4,1,-88,1,-2,1,-17,1,-34
-27,1,-45,1,-23,1,-4,1,-61,1,1,-4,1,-89,1,-1,1,-17,1,-34
-27,1,-45,1,-24,1,-3,1,-61,1,-1,1,-4,1,-88,1,-1,1,-17,1,-34
