1.8849556,0.000#0.010#0.070#0.080#0.090#0.100#0.110#0.120#0.130#0.140#0.150#0.160#0.170#0.180#0.260#0.270#0.280#0.290#0.300#0.310#0.320#0.330#0.340#0.350#0.360#0.370#0.380#0.390#0.400#0.410#0.420#0.430#0.440#0.450#0.460#0.470#0.480#0.490#0.500#0.510#0.520#0.530#0.540#0.550#0.560#0.570#0.580#0.590#0.600#0.610#0.620#0.630#0.640#0.650#0.660#0.670#0.680#0.690#0.700#0.710#0.720#0.730#0.740#0.750#0.760#0.770#0.780#0.790#0.800#0.810#0.820#0.830#0.840#0.850#0.860#0.870#0.880#0.890#0.900#0.910#0.920#0.930#0.940#0.950#0.960#0.970#0.980#0.990#0.020#0.030#0.040#0.050#0.060#0.190#0.200#0.210#0.220#0.230#0.240,6.667e-02,-00000042,-00000021,0,000000001,000000315,000000008,000000001
-29,1,-28,1,-57,1,-45,1,-152
-29,1,-29,1,-56,1,-45,1,-152
-30,1,-29,1,-56,1,-45,1,-151
-30,1,-29,1,-56,1,-45,1,-151
-31,1,-28,1,-56,1,-45,1,-151
-31,1,-28,1,-56,1,-45,1,-151
-31,1,-28,1,-56,1,-45,1,-151
-31,1,-28,1,-56,1,-46,1,-150
-31,1,-28,1,-57,1,-45,1,-150
-31,1,-29,1,-56,1,-45,1,-150
-31,1,-29,1,-56,1,-45,1,-150
-32,1,-28,1,-56,1,-45,1,-150
-32,1,-28,1,-56,1,-45,1,-150
-32,1,-28,1,-56,1,-45,1,-150
-33,1,-28,1,-57,1,-45,1,-148
-33,1,-29,1,-56,1,-45,1,-148
-33,1,-29,1,-56,1,-45,1,-148
-34,1,-28,1,-56,1,-45,1,-148
-34,1,-28,1,-56,1,-45,1,-148
-34,1,-28,1,-56,1,-45,1,-148
-34,1,-28,1,-56,1,-46,1,-147
-34,1,-28,1,-57,1,-45,1,-147
-34,1,-29,1,-56,1,-45,1,-147
-34,1,-29,1,-56,1,-45,1,-147
-35,1,-28,1,-56,1,-45,1,-147
-35,1,-28,1,-56,1,-45,1,-147
-35,1,-28,1,-56,1,-45,1,-147
-35,1,-28,1,-57,1,-45,1,-146
-35,1,-28,1,-57,1,-45,1,-146
-35,1,-29,1,-56,1,-45,1,-146
-36,1,-28,1,-56,1,-45,1,-146
-36,1,-28,1,-56,1,-45,1,-146
-36,1,-28,1,-56,1,-45,1,-146
-36,1,-28,1,-56,1,-46,1,-145
-36,1,-28,1,-57,1,-45,1,-145
-36,1,-29,1,-56,1,-45,1,-145
-36,1,-29,1,-56,1,-45,1,-145
-37,1,-28,1,-56,1,-45,1,-145
-37,1,-28,1,-56,1,-45,1,-145
-37,1,-28,1,-56,1,-45,1,-145
-37,1,-28,1,-56,1,-46,1,-144
-37,1,-28,1,-57,1,-45,1,-144
-37,1,-29,1,-56,1,-45,1,-144
-37,1,-29,1,-56,1,-45,1,-144
-38,1,-28,1,-56,1,-45,1,-144
-38,1,-28,1,-56,1,-45,1,-144
-38,1,-28,1,-56,1,-45,1,-144
-38,1,-28,1,-57,1,-45,1,-143
-38,1,-28,1,-57,1,-45,1,-143
-38,1,-29,1,-56,1,-45,1,-143
-39,1,-28,1,-56,1,-45,1,-143
-39,1,-28,1,-56,1,-45,1,-143
-39,1,-28,1,-56,1,-45,1,-143
-39,1,-28,1,-56,1,-46,1,-142
-39,1,-28,1,-57,1,-45,1,-142
-39,1,-29,1,-56,1,-45,1,-142
-39,1,-29,1,-56,1,-45,1,-142
-40,1,-28,1,-56,1,-45,1,-142
-40,1,-28,1,-56,1,-45,1,-142
-40,1,-28,1,-56,1,-45,1,-142
-40,1,-28,1,-56,1,-46,1,-141
-40,1,-28,1,-57,1,-45,1,-141
-40,1,-29,1,-56,1,-45,1,-141
-40,1,-29,1,-56,1,-45,1,-141
-41,1,-28,1,-56,1,-45,1,-141
-41,1,-28,1,-56,1,-45,1,-141
-41,1,-28,1,-56,1,-45,1,-141
-41,1,-28,1,-57,1,-45,1,-140
-41,1,-28,1,-57,1,-45,1,-140
-41,1,-29,1,-56,1,-45,1,-140
-42,1,-28,1,-56,1,-45,1,-140
-42,1,-28,1,-56,1,-45,1,-140
-42,1,-28,1,-56,1,-45,1,-140
-42,1,-28,1,-56,1,-46,1,-139
-42,1,-28,1,-57,1,-45,1,-139
-42,1,-29,1,-56,1,-45,1,-139
-42,1,-29,1,-56,1,-45,1,-139
-43,1,-28,1,-56,1,-45,1,-139
-43,1,-28,1,-56,1,-45,1,-139
-43,1,-28,1,-56,1,-45,1,-139
-43,1,-28,1,-56,1,-46,1,-138
-43,1,-28,1,-57,1,-45,1,-138
-43,1,-29,1,-56,1,-45,1,-138
-43,1,-29,1,-56,1,-45,1,-138
-44,1,-28,1,-56,1,-45,1,-138
-44,1,-28,1,-56,1,-45,1,-138
-44,1,-28,1,-56,1,-45,1,-138
-44,1,-28,1,-57,1,-45,1,-137
-30,1,-28,1,-56,1,-45,1,-152
-30,1,-28,1,-56,1,-45,1,-152
-30,1,-28,1,-56,1,-45,1,-152
-30,1,-28,1,-56,1,-46,1,-151
-30,1,-28,1,-57,1,-45,1,-151
-32,1,-28,1,-57,1,-45,1,-149
-32,1,-28,1,-57,1,-45,1,-149
-32,1,-29,1,-56,1,-45,1,-149
-33,1,-28,1,-56,1,-45,1,-149
-33,1,-28,1,-56,1,-45,1,-149
-33,1,-28,1,-56,1,-45,1,-149
