0.0000000,0.000#0.610,9.000e+00,-00001368,000001458,1,000000009,000000314,000000000,000000000
-40,1,-5,1,1,-2,1,-1,1,-2,1,1,-1,2,-4,1,-3,1,2,1,2,1,1,2,2,3,1,3,2,5,4,2,5,4,1,3,1,1,7,3,1,3,7,4,5,10,6,3,2,12,11,14,4,8,12,12,4,13,8,7,10,8,14,9,8,10,12,14,14,17,15,15,13,22,18,18,13,13,18,21,24,15,18,19,21,13,28,26,28,26,29,24,29,23,18,18,25,25,33,15,17,25,27,26,23,26,20,26,23,19,23,22,20,27,24,24,21,14,18,18,23,17,19,25,19,16,18,13,16,23,21,15,13,6,9,10,11,10,11,12,11,9,9,11,9,9,7,17,7,11,6,4,7,7,3,2,5,5,5,4,8,2,10,3,6,4,1,4,2,2,4,3,2,1,6,3,4,-2,4,1,2,4,1,-1,1,-1,2,-2,2,2,-4,1,-6,1,-60
-40,1,-5,1,-1,1,-1,1,-2,1,1,-2,1,-1,2,-2,1,-3,1,-1,2,1,1,2,2,1,2,3,1,3,5,2,1,5,2,6,1,3,3,-1,6,4,2,2,3,8,9,6,4,5,7,5,13,13,6,7,10,14,11,6,5,8,8,12,9,13,8,10,12,14,15,14,16,17,15,17,14,24,11,14,16,24,20,18,24,13,19,16,26,27,24,30,28,26,26,26,19,15,32,19,22,28,14,25,29,27,23,23,22,25,20,21,29,19,25,21,24,24,17,19,13,22,21,17,22,22,21,16,10,22,19,18,18,20,6,12,10,10,10,10,7,14,13,9,7,13,9,9,14,11,11,6,9,2,5,9,3,2,6,4,2,6,4,7,4,8,4,6,4,1,2,3,4,3,1,2,5,4,2,2,2,2,2,1,4,1,-1,1,1,1,-3,4,-5,1,-4,1,-61
