0.0000000,0.000#0.590,3.333e-01,-00000060,000000061,0,000000001,000000363,000000000,000000000
-57,1,-19,1,-1,1,-2,1,-4,1,-2,1,-1,1,-3,2,1,2,-1,1,3,1,-1,1,2,2,3,-2,2,1,2,1,3,5,-1,2,7,5,5,8,3,3,2,6,6,5,8,5,9,6,5,8,7,10,10,15,12,8,11,8,10,12,10,22,16,22,18,19,12,18,16,19,11,10,15,24,18,17,19,20,22,15,29,19,21,25,17,22,23,17,22,24,29,21,26,15,23,17,20,15,15,28,19,31,17,21,15,30,13,23,22,26,24,30,25,14,15,20,21,27,13,23,22,18,19,15,12,13,19,22,11,11,18,12,5,10,13,10,12,7,6,10,15,11,13,5,5,9,9,5,6,8,5,5,6,8,8,5,10,3,2,4,5,2,3,3,2,6,3,4,2,1,2,3,2,-1,2,1,2,1,1,-1,2,1,-1,1,3,-1,1,-4,1,1,1,-3,1,1,-5,1,-74
-58,1,-20,1,-1,1,-2,1,-4,1,-2,1,-1,1,-3,2,2,1,-1,2,2,1,-1,1,3,3,1,-2,2,1,2,1,5,3,1,3,8,3,6,6,3,4,3,4,8,5,7,5,11,3,5,9,8,10,11,15,10,10,11,8,10,11,11,23,17,18,19,18,12,19,18,18,10,11,19,24,13,17,21,22,21,17,24,21,20,27,19,18,26,19,19,27,29,20,21,18,22,18,20,18,11,26,23,30,17,24,12,28,15,25,20,30,26,24,21,15,20,18,20,28,12,24,22,20,17,14,12,13,17,21,11,15,16,11,5,10,12,10,12,8,6,12,12,15,9,4,6,10,7,6,6,8,5,4,6,9,8,6,10,1,3,4,5,2,3,2,5,4,2,6,1,-1,3,3,1,1,1,3,-1,1,1,2,-1,1,1,-1,3,-1,1,-4,2,-1,1,-3,1,1,-4,1,-73
