0.0000000,0.000#0.870,5.000e-01,-00000079,000000073,0,000000001,000000304,000000000,000000000
-76,1,-2,1,-3,1,-11,1,-3,2,1,4,-1,1,2,1,3,2,7,5,-1,5,3,2,4,5,5,5,8,9,7,6,12,12,11,11,24,11,12,20,18,23,19,20,25,24,25,18,21,27,19,18,27,26,27,32,30,28,31,32,33,36,27,33,41,28,31,40,38,33,35,36,33,32,35,35,42,31,34,31,23,30,37,27,23,27,24,27,28,22,17,15,28,15,18,17,13,23,16,15,10,7,5,6,14,5,2,6,8,5,8,2,4,3,4,6,5,4,3,1,6,1,2,3,1,1,1,3,-7,1,-1,1,1,-75
-77,1,-3,1,-3,1,-11,1,-3,2,1,4,-1,1,2,1,3,3,7,4,1,5,3,2,3,5,6,7,8,7,6,9,12,10,12,18,19,10,12,22,23,17,21,20,28,21,24,19,21,28,15,23,24,28,28,34,26,33,28,35,31,32,31,34,37,27,40,30,38,38,33,39,27,39,33,37,35,35,36,27,25,33,29,30,21,31,23,24,30,25,12,15,28,14,18,16,16,20,18,13,10,7,6,9,10,3,4,5,8,8,5,2,5,3,3,8,3,5,1,2,5,2,1,3,1,2,1,2,-7,1,-1,1,1,-73
