0.0000000,0.000#0.460,3.333e-01,-00000054,000000064,0,000000001,000000354,000000000,000000000
-72,3,1,-2,2,-2,3,1,-1,1,-1,4,1,1,-2,2,-2,5,2,5,1,3,3,1,6,6,1,5,4,6,3,2,6,4,3,5,9,11,12,6,9,7,3,11,11,15,13,11,13,10,13,9,12,12,8,17,17,22,27,13,29,15,17,14,18,21,22,15,20,19,17,25,16,15,22,21,21,22,26,22,26,19,26,21,27,25,22,31,25,19,30,27,31,28,28,25,23,25,21,20,18,29,15,25,27,16,25,17,13,23,24,15,19,15,17,10,16,15,16,18,13,10,11,13,11,11,12,10,14,11,10,8,7,7,7,9,3,6,6,13,6,3,5,4,3,4,9,3,2,4,2,4,-1,4,7,1,1,4,4,1,2,4,3,1,5,-1,1,2,1,2,-2,2,-1,1,-5,1,-1,1,1,-1,1,-2,1,1,-8,1,-10,1,-69
-73,3,1,-2,2,-2,2,2,-2,1,4,-1,2,-2,2,-2,3,4,5,1,1,5,-1,4,6,4,2,6,4,6,1,4,7,1,7,3,12,11,12,7,6,6,9,11,11,11,13,15,11,9,12,10,14,9,11,17,24,26,16,25,15,16,22,15,16,27,9,24,21,18,24,15,13,18,23,26,19,21,26,24,24,25,19,26,27,24,22,34,14,30,28,25,36,27,17,31,23,24,22,15,28,21,22,23,24,19,19,15,19,25,18,18,14,21,12,10,17,16,19,10,15,8,14,11,9,15,12,7,14,10,10,5,9,8,9,5,5,2,14,8,4,4,6,-1,7,7,3,4,-1,5,3,2,1,8,3,1,-1,6,3,-1,4,5,-1,5,1,1,-1,2,1,2,-1,1,1,-1,1,-5,1,1,-1,1,1,-3,2,-8,1,-10,1,-68
